Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,F1 Score,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy
989,"[('high_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion')]",288,206,0.7152777777777778,342,206,0.6023391812865497,0.6539682539682539,288,191,0.6631944444444444
990,"[('high_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion')]",94,77,0.8191489361702128,342,77,0.22514619883040934,0.35321100917431186,94,50,0.5319148936170213
991,"[('high_sugar', 'HasSugarLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",117,103,0.8803418803418803,342,103,0.30116959064327486,0.4488017429193899,117,65,0.5555555555555556
992,"[('high_sugar', 'HasSugarLevel'), ('oceania', 'isFromRegion')]",139,108,0.7769784172661871,342,108,0.3157894736842105,0.449064449064449,139,67,0.48201438848920863
993,"[('high_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion')]",106,86,0.8113207547169812,342,86,0.25146198830409355,0.3839285714285714,106,45,0.42452830188679247
994,"[('low_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",832,307,0.36899038461538464,342,307,0.8976608187134503,0.5229982964224873,832,586,0.7043269230769231
995,"[('low_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook')]",645,279,0.4325581395348837,342,279,0.8157894736842105,0.5653495440729482,645,418,0.648062015503876
996,"[('low_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook')]",839,312,0.37187127532777114,342,312,0.9122807017543859,0.5283657917019474,839,629,0.7497020262216925
997,"[('low_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook')]",403,218,0.5422885572139303,342,218,0.6374269005847953,0.586021505376344,403,242,0.6004962779156328
998,"[('low_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",789,318,0.40304182509505704,342,318,0.9298245614035088,0.5623342175066314,789,580,0.7351077313054499
999,"[('low_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook')]",372,198,0.532258064516129,342,198,0.5789473684210527,0.5546218487394958,372,208,0.5591397849462365
1000,"[('medium_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",258,205,0.7945736434108527,342,205,0.5994152046783626,0.6833333333333333,258,180,0.6976744186046512
1001,"[('medium_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook')]",160,147,0.91875,342,147,0.4298245614035088,0.5856573705179283,160,112,0.7
1002,"[('medium_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook')]",232,195,0.8405172413793104,342,195,0.5701754385964912,0.6794425087108015,232,171,0.7370689655172413
1003,"[('medium_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook')]",92,85,0.9239130434782609,342,85,0.24853801169590642,0.39170506912442393,92,55,0.5978260869565217
1004,"[('medium_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",242,196,0.8099173553719008,342,196,0.5730994152046783,0.6712328767123288,242,163,0.6735537190082644
1005,"[('medium_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook')]",112,99,0.8839285714285714,342,99,0.2894736842105263,0.43612334801762115,112,68,0.6071428571428571
1006,"[('high_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",411,266,0.6472019464720195,342,266,0.7777777777777778,0.7065073041168659,411,294,0.7153284671532847
1007,"[('high_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook')]",247,191,0.7732793522267206,342,191,0.5584795321637427,0.6485568760611204,247,157,0.6356275303643725
1008,"[('high_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook')]",352,242,0.6875,342,242,0.7076023391812866,0.6974063400576368,352,246,0.6988636363636364
1009,"[('high_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook')]",156,133,0.8525641025641025,342,133,0.3888888888888889,0.5341365461847389,156,92,0.5897435897435898
1010,"[('high_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",408,261,0.6397058823529411,342,261,0.7631578947368421,0.6960000000000001,408,285,0.6985294117647058
1011,"[('high_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook')]",204,155,0.7598039215686274,342,155,0.45321637426900585,0.5677655677655677,204,124,0.6078431372549019
1012,"[('low_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",3880,340,0.08765145656096932,342,340,0.9941520467836257,0.1610992655768775,3880,3179,0.8193298969072165
1013,"[('low_sugar', 'HasSugarLevel'), ('garlic_clove', 'contains')]",3880,336,0.08662026295436968,342,336,0.9824561403508771,0.15920398009950246,3880,3233,0.8332474226804124
1014,"[('low_sugar', 'HasSugarLevel'), ('water_(eurofir)', 'contains')]",3880,341,0.08790925496261923,342,341,0.9970760233918129,0.16157308694622127,3880,3158,0.8139175257731959
1015,"[('low_sugar', 'HasSugarLevel'), ('sugar', 'contains')]",3880,327,0.0843000773395205,342,327,0.956140350877193,0.15493958777540867,3880,2872,0.7402061855670103
1016,"[('low_sugar', 'HasSugarLevel'), ('flour', 'contains')]",3880,338,0.0871358597576695,342,338,0.9883040935672515,0.16015162283819,3880,3021,0.7786082474226804
1017,"[('low_sugar', 'HasSugarLevel'), ('chicken_egg', 'contains')]",3880,336,0.08662026295436968,342,336,0.9824561403508771,0.15920398009950246,3880,3076,0.7927835051546391
1018,"[('low_sugar', 'HasSugarLevel'), ('olive_oil', 'contains')]",3880,339,0.08739365815931942,342,339,0.9912280701754386,0.16062544420753377,3880,3355,0.8646907216494846
1019,"[('low_sugar', 'HasSugarLevel'), ('butter', 'contains')]",3880,336,0.08662026295436968,342,336,0.9824561403508771,0.15920398009950246,3880,3055,0.7873711340206185
1020,"[('low_sugar', 'HasSugarLevel'), ('onion', 'contains')]",3880,338,0.0871358597576695,342,338,0.9883040935672515,0.16015162283819,3880,3268,0.8422680412371134
1021,"[('low_sugar', 'HasSugarLevel'), ('black_pepper_(ground)', 'contains')]",3880,340,0.08765145656096932,342,340,0.9941520467836257,0.1610992655768775,3880,3323,0.8564432989690721
1022,"[('low_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",3880,339,0.08739365815931942,342,339,0.9912280701754386,0.16062544420753377,3880,3243,0.8358247422680413
1023,"[('low_sugar', 'HasSugarLevel'), ('milk', 'contains')]",3880,334,0.08610466615106986,342,334,0.9766081871345029,0.15825633736081496,3880,3058,0.7881443298969072
1024,"[('low_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",3880,297,0.0765661252900232,342,297,0.868421052631579,0.14072494669509594,3880,2893,0.7456185567010309
1025,"[('low_sugar', 'HasSugarLevel'), ('tomato', 'contains')]",3880,328,0.08455787574117041,342,328,0.9590643274853801,0.15541340914475243,3880,3288,0.8474226804123711
1026,"[('low_sugar', 'HasSugarLevel'), ('pepper', 'contains')]",3880,342,0.08816705336426914,342,342,1.0,0.16204690831556504,3880,3349,0.8631443298969073
1027,"[('low_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",3880,315,0.08120649651972157,342,315,0.9210526315789473,0.14925373134328357,3880,2966,0.7644329896907216
1028,"[('low_sugar', 'HasSugarLevel'), ('cinnamon', 'contains')]",3880,320,0.08249548852797113,342,320,0.935672514619883,0.15162283819000236,3880,2972,0.765979381443299
1029,"[('low_sugar', 'HasSugarLevel'), ('red_onion', 'contains')]",3880,341,0.08790925496261923,342,341,0.9970760233918129,0.16157308694622127,3880,3359,0.8657216494845361
1030,"[('low_sugar', 'HasSugarLevel'), ('honey', 'contains')]",3880,330,0.08507347254447023,342,330,0.9649122807017544,0.15636105188343993,3880,3083,0.7945876288659793
1031,"[('low_sugar', 'HasSugarLevel'), ('cumin_seed', 'contains')]",3880,331,0.08533127094612013,342,331,0.9678362573099415,0.1568348732527837,3880,3326,0.8572164948453608
1032,"[('medium_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",1096,262,0.23905109489051096,342,262,0.7660818713450293,0.3643949930458971,1096,553,0.5045620437956204
1033,"[('medium_sugar', 'HasSugarLevel'), ('garlic_clove', 'contains')]",1096,278,0.25364963503649635,342,278,0.8128654970760234,0.3866481223922114,1096,551,0.5027372262773723
1034,"[('medium_sugar', 'HasSugarLevel'), ('water_(eurofir)', 'contains')]",1096,248,0.22627737226277372,342,248,0.7251461988304093,0.344923504867872,1096,569,0.5191605839416058
1035,"[('medium_sugar', 'HasSugarLevel'), ('sugar', 'contains')]",1096,245,0.22354014598540145,342,245,0.716374269005848,0.3407510431154381,1096,561,0.5118613138686131
1036,"[('medium_sugar', 'HasSugarLevel'), ('flour', 'contains')]",1096,214,0.19525547445255476,342,214,0.6257309941520468,0.29763560500695413,1096,509,0.46441605839416056
1037,"[('medium_sugar', 'HasSugarLevel'), ('chicken_egg', 'contains')]",1096,225,0.20529197080291972,342,225,0.6578947368421053,0.31293463143254524,1096,522,0.4762773722627737
1038,"[('medium_sugar', 'HasSugarLevel'), ('olive_oil', 'contains')]",1096,248,0.22627737226277372,342,248,0.7251461988304093,0.344923504867872,1096,542,0.49452554744525545
1039,"[('medium_sugar', 'HasSugarLevel'), ('butter', 'contains')]",1096,242,0.2208029197080292,342,242,0.7076023391812866,0.33657858136300417,1096,563,0.5136861313868614
1040,"[('medium_sugar', 'HasSugarLevel'), ('onion', 'contains')]",1096,263,0.23996350364963503,342,263,0.7690058479532164,0.36578581363004176,1096,566,0.5164233576642335
1041,"[('medium_sugar', 'HasSugarLevel'), ('black_pepper_(ground)', 'contains')]",1096,250,0.2281021897810219,342,250,0.7309941520467836,0.3477051460361613,1096,552,0.5036496350364964
1042,"[('medium_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",1096,268,0.24452554744525548,342,268,0.783625730994152,0.3727399165507649,1096,649,0.5921532846715328
1043,"[('medium_sugar', 'HasSugarLevel'), ('milk', 'contains')]",1096,213,0.19434306569343066,342,213,0.6228070175438597,0.2962447844228095,1096,543,0.4954379562043796
1044,"[('medium_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",1096,248,0.22627737226277372,342,248,0.7251461988304093,0.344923504867872,1096,628,0.572992700729927
1045,"[('medium_sugar', 'HasSugarLevel'), ('tomato', 'contains')]",1096,286,0.26094890510948904,342,286,0.8362573099415205,0.39777468706536856,1096,637,0.5812043795620438
1046,"[('medium_sugar', 'HasSugarLevel'), ('pepper', 'contains')]",1096,261,0.23813868613138686,342,261,0.7631578947368421,0.36300417246175243,1096,630,0.5748175182481752
1047,"[('medium_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",1096,215,0.19616788321167883,342,215,0.6286549707602339,0.29902642559109877,1096,526,0.47992700729927007
1048,"[('medium_sugar', 'HasSugarLevel'), ('cinnamon', 'contains')]",1096,254,0.23175182481751824,342,254,0.7426900584795322,0.3532684283727399,1096,655,0.5976277372262774
1049,"[('medium_sugar', 'HasSugarLevel'), ('red_onion', 'contains')]",1096,254,0.23175182481751824,342,254,0.7426900584795322,0.3532684283727399,1096,612,0.5583941605839416
1050,"[('medium_sugar', 'HasSugarLevel'), ('honey', 'contains')]",1096,269,0.24543795620437955,342,269,0.7865497076023392,0.37413073713490963,1096,670,0.6113138686131386
1051,"[('medium_sugar', 'HasSugarLevel'), ('cumin_seed', 'contains')]",1096,221,0.20164233576642335,342,221,0.6461988304093568,0.3073713490959666,1096,555,0.5063868613138686
1052,"[('high_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",1778,327,0.18391451068616424,342,327,0.956140350877193,0.3084905660377359,1778,1122,0.6310461192350956
1053,"[('high_sugar', 'HasSugarLevel'), ('garlic_clove', 'contains')]",1778,230,0.12935883014623173,342,230,0.672514619883041,0.2169811320754717,1778,870,0.48931383577052867
1054,"[('high_sugar', 'HasSugarLevel'), ('water_(eurofir)', 'contains')]",1778,331,0.18616422947131608,342,331,0.9678362573099415,0.31226415094339616,1778,1314,0.7390326209223848
1055,"[('high_sugar', 'HasSugarLevel'), ('sugar', 'contains')]",1778,337,0.18953880764904388,342,337,0.9853801169590644,0.31792452830188683,1778,1346,0.7570303712035995
1056,"[('high_sugar', 'HasSugarLevel'), ('flour', 'contains')]",1778,324,0.18222722159730034,342,324,0.9473684210526315,0.30566037735849055,1778,1141,0.6417322834645669
1057,"[('high_sugar', 'HasSugarLevel'), ('chicken_egg', 'contains')]",1778,327,0.18391451068616424,342,327,0.956140350877193,0.3084905660377359,1778,1191,0.6698537682789651
1058,"[('high_sugar', 'HasSugarLevel'), ('olive_oil', 'contains')]",1778,236,0.1327334083239595,342,236,0.6900584795321637,0.22264150943396224,1778,968,0.5444319460067492
1059,"[('high_sugar', 'HasSugarLevel'), ('butter', 'contains')]",1778,326,0.18335208098987626,342,326,0.9532163742690059,0.30754716981132074,1778,1165,0.6552305961754781
1060,"[('high_sugar', 'HasSugarLevel'), ('onion', 'contains')]",1778,239,0.1344206974128234,342,239,0.6988304093567251,0.22547169811320755,1778,955,0.5371203599550056
1061,"[('high_sugar', 'HasSugarLevel'), ('black_pepper_(ground)', 'contains')]",1778,271,0.15241844769403826,342,271,0.7923976608187134,0.2556603773584906,1778,1045,0.5877390326209224
1062,"[('high_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",1778,325,0.1827896512935883,342,325,0.9502923976608187,0.3066037735849056,1778,1323,0.7440944881889764
1063,"[('high_sugar', 'HasSugarLevel'), ('milk', 'contains')]",1778,320,0.17997750281214847,342,320,0.935672514619883,0.3018867924528302,1778,1251,0.703599550056243
1064,"[('high_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",1778,335,0.18841394825646793,342,335,0.97953216374269,0.3160377358490566,1778,1442,0.8110236220472441
1065,"[('high_sugar', 'HasSugarLevel'), ('tomato', 'contains')]",1778,248,0.13948256467941508,342,248,0.7251461988304093,0.2339622641509434,1778,1053,0.5922384701912261
1066,"[('high_sugar', 'HasSugarLevel'), ('pepper', 'contains')]",1778,257,0.14454443194600675,342,257,0.7514619883040936,0.24245283018867925,1778,1020,0.5736782902137233
1067,"[('high_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",1778,327,0.18391451068616424,342,327,0.956140350877193,0.3084905660377359,1778,1267,0.7125984251968503
1068,"[('high_sugar', 'HasSugarLevel'), ('cinnamon', 'contains')]",1778,322,0.18110236220472442,342,322,0.9415204678362573,0.3037735849056604,1778,1393,0.7834645669291339
1069,"[('high_sugar', 'HasSugarLevel'), ('red_onion', 'contains')]",1778,272,0.1529808773903262,342,272,0.7953216374269005,0.25660377358490566,1778,1132,0.6366704161979753
1070,"[('high_sugar', 'HasSugarLevel'), ('honey', 'contains')]",1778,324,0.18222722159730034,342,324,0.9473684210526315,0.30566037735849055,1778,1391,0.7823397075365579
1071,"[('high_sugar', 'HasSugarLevel'), ('cumin_seed', 'contains')]",1778,255,0.14341957255343082,342,255,0.7456140350877193,0.24056603773584906,1778,1068,0.6006749156355455
1072,"[('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",2862,340,0.1188395665851101,342,340,0.9941520467836257,0.21230096784264751,2862,2602,0.9091544374563243
1073,"[('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel')]",760,322,0.4236842105263158,342,322,0.9415204678362573,0.5843920145190563,760,539,0.7092105263157895
1074,"[('low_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",93,71,0.7634408602150538,342,71,0.20760233918128654,0.32643678160919537,93,44,0.4731182795698925
1075,"[('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",778,318,0.4092664092664093,342,318,0.9298245614035088,0.5683646112600536,778,580,0.7455012853470437
1076,"[('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel')]",690,281,0.4072463768115942,342,281,0.8216374269005848,0.5445736434108528,690,486,0.7043478260869566
1077,"[('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",43,35,0.813953488372093,342,35,0.1023391812865497,0.1818181818181818,43,16,0.37209302325581395
1078,"[('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",288,172,0.5972222222222222,342,172,0.5029239766081871,0.546031746031746,288,155,0.5381944444444444
1079,"[('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel')]",899,287,0.3192436040044494,342,287,0.8391812865497076,0.4625302175664787,899,612,0.6807563959955506
1080,"[('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",341,211,0.6205882352941177,342,211,0.6169590643274854,0.6187683284457478,341,211,0.6187683284457478
1081,"[('low_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",269,176,0.654275092936803,342,176,0.5146198830409356,0.5761047463175123,269,155,0.5762081784386617
1082,"[('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType')]",605,269,0.4446280991735537,342,269,0.7865497076023392,0.5681098204857445,605,382,0.631404958677686
1083,"[('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",261,166,0.6360153256704981,342,166,0.4853801169590643,0.550580431177446,261,141,0.5402298850574713
1084,"[('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType')]",543,277,0.5101289134438306,342,277,0.8099415204678363,0.6259887005649718,543,362,0.6666666666666666
1085,"[('low_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType')]",550,249,0.4527272727272727,342,249,0.7280701754385965,0.5582959641255605,550,352,0.64
1086,"[('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",727,298,0.40990371389270974,342,298,0.8713450292397661,0.5575304022450889,727,502,0.6905089408528198
1087,"[('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",355,189,0.532394366197183,342,189,0.5526315789473685,0.5423242467718795,355,193,0.543661971830986
1088,"[('low_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",405,237,0.5851851851851851,342,237,0.6929824561403509,0.6345381526104418,405,261,0.6444444444444445
1089,"[('medium_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",118,100,0.847457627118644,342,100,0.29239766081871343,0.43478260869565216,118,71,0.6016949152542372
1090,"[('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType')]",217,171,0.7880184331797235,342,171,0.5,0.6118067978533095,217,141,0.6497695852534562
1091,"[('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",244,174,0.7160493827160493,342,174,0.5087719298245614,0.594871794871795,244,146,0.5983606557377049
1092,"[('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType')]",176,147,0.8352272727272727,342,147,0.4298245614035088,0.5675675675675675,176,111,0.6306818181818182
1093,"[('medium_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType')]",286,208,0.7272727272727273,342,208,0.6081871345029239,0.6624203821656051,286,190,0.6643356643356644
1094,"[('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",228,178,0.7807017543859649,342,178,0.52046783625731,0.6245614035087719,228,150,0.6578947368421053
1095,"[('medium_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",206,149,0.7233009708737864,342,149,0.43567251461988304,0.5437956204379562,206,120,0.5825242718446602
1096,"[('medium_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",36,34,0.9444444444444444,342,34,0.09941520467836257,0.1798941798941799,36,21,0.5833333333333334
1097,"[('high_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",165,125,0.7575757575757576,342,125,0.3654970760233918,0.4930966469428008,165,96,0.5818181818181818
1098,"[('high_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType')]",192,132,0.6875,342,132,0.38596491228070173,0.49438202247191015,192,89,0.4635416666666667
1099,"[('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",453,252,0.5562913907284768,342,252,0.7368421052631579,0.6339622641509434,453,304,0.6710816777041942
1100,"[('high_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType')]",120,98,0.8166666666666667,342,98,0.28654970760233917,0.42424242424242425,120,60,0.5
1101,"[('high_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType')]",183,156,0.8524590163934426,342,156,0.45614035087719296,0.5942857142857143,183,132,0.7213114754098361
1102,"[('high_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",192,155,0.8115183246073299,342,155,0.45321637426900585,0.5816135084427767,192,120,0.625
1103,"[('high_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",213,153,0.7183098591549296,342,153,0.4473684210526316,0.5513513513513514,213,126,0.5915492957746479
1104,"[('high_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",10,9,0.9,342,9,0.02631578947368421,0.05113636363636364,10,3,0.3
1105,"[('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",934,316,0.33832976445396146,342,316,0.9239766081871345,0.49529780564263326,934,674,0.721627408993576
1106,"[('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType')]",1494,331,0.2217012726054923,342,331,0.9678362573099415,0.36076294277929155,1494,1147,0.7677376171352075
1107,"[('low_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",20,15,0.75,342,15,0.043859649122807015,0.08287292817679558,20,4,0.2
1108,"[('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",693,293,0.4227994227994228,342,293,0.8567251461988304,0.5661835748792271,693,471,0.6796536796536796
1109,"[('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",589,299,0.5076400679117148,342,299,0.8742690058479532,0.6423200859291085,589,436,0.7402376910016978
1110,"[('medium_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType')]",37,32,0.8648648648648649,342,32,0.0935672514619883,0.16886543535620052,37,17,0.4594594594594595
1111,"[('medium_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",77,58,0.7532467532467533,342,58,0.1695906432748538,0.2768496420047733,77,35,0.45454545454545453
1112,"[('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",559,281,0.503584229390681,342,281,0.8216374269005848,0.6244444444444446,559,410,0.7334525939177102
1113,"[('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",371,227,0.6118598382749326,342,227,0.6637426900584795,0.6367461430575034,371,235,0.633423180592992
1114,"[('high_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType')]",33,27,0.8181818181818182,342,27,0.07894736842105263,0.144,33,9,0.2727272727272727
1115,"[('high_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",310,193,0.6225806451612903,342,193,0.564327485380117,0.5920245398773006,310,182,0.5870967741935483
1116,"[('high_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",610,295,0.48440065681444994,342,295,0.8625730994152047,0.6203995793901157,610,444,0.7278688524590164
1117,"[('low_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion')]",794,308,0.3879093198992443,342,308,0.9005847953216374,0.5422535211267605,794,569,0.716624685138539
1118,"[('low_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion')]",453,234,0.5165562913907285,342,234,0.6842105263157895,0.588679245283019,453,284,0.6269315673289183
1119,"[('low_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",934,329,0.35262593783494106,342,329,0.9619883040935673,0.516078431372549,934,710,0.7601713062098501
1120,"[('low_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion')]",645,294,0.4558139534883721,342,294,0.8596491228070176,0.5957446808510639,645,441,0.6837209302325581
1121,"[('low_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",281,152,0.5409252669039146,342,152,0.4444444444444444,0.48796147672552165,281,131,0.46619217081850534
1122,"[('low_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",161,122,0.7577639751552795,342,122,0.3567251461988304,0.48508946322067586,161,85,0.5279503105590062
1123,"[('low_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion')]",223,135,0.6053811659192825,342,135,0.39473684210526316,0.4778761061946903,223,109,0.48878923766816146
1124,"[('low_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion')]",224,146,0.6517857142857143,342,146,0.4269005847953216,0.5159010600706714,224,124,0.5535714285714286
1125,"[('medium_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion')]",260,197,0.7606177606177607,342,197,0.5760233918128655,0.6555740432612314,260,172,0.6615384615384615
1126,"[('medium_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion')]",163,141,0.8650306748466258,342,141,0.41228070175438597,0.5584158415841585,163,106,0.6503067484662577
1127,"[('medium_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",419,268,0.639618138424821,342,268,0.783625730994152,0.7043363994743758,419,302,0.720763723150358
1128,"[('medium_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion')]",322,233,0.7236024844720497,342,233,0.6812865497076024,0.7018072289156627,322,223,0.6925465838509317
1129,"[('medium_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",98,87,0.8877551020408163,342,87,0.2543859649122807,0.3954545454545455,98,48,0.4897959183673469
1130,"[('medium_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",64,58,0.90625,342,58,0.1695906432748538,0.2857142857142857,64,28,0.4375
1131,"[('medium_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion')]",121,107,0.8842975206611571,342,107,0.3128654970760234,0.4622030237580994,121,71,0.5867768595041323
1132,"[('medium_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion')]",64,55,0.859375,342,55,0.1608187134502924,0.270935960591133,64,28,0.4375
1133,"[('high_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion')]",206,157,0.7621359223300971,342,157,0.4590643274853801,0.5729927007299269,206,131,0.6359223300970874
1134,"[('high_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion')]",183,151,0.825136612021858,342,151,0.4415204678362573,0.5752380952380952,183,120,0.6557377049180327
1135,"[('high_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",367,241,0.6566757493188011,342,241,0.7046783625730995,0.6798307475317349,367,253,0.6893732970027248
1136,"[('high_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion')]",306,212,0.6928104575163399,342,212,0.6198830409356725,0.6543209876543209,306,199,0.6503267973856209
1137,"[('high_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",108,85,0.7870370370370371,342,85,0.24853801169590642,0.37777777777777777,108,54,0.5
1138,"[('high_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",116,94,0.8103448275862069,342,94,0.27485380116959063,0.4104803493449781,116,56,0.4827586206896552
1139,"[('high_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion')]",132,111,0.8409090909090909,342,111,0.32456140350877194,0.4683544303797469,132,59,0.44696969696969696
1140,"[('high_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion')]",110,90,0.8181818181818182,342,90,0.2631578947368421,0.39823008849557523,110,52,0.4727272727272727
