Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
15763,"[('medium_sodium', 'HasSodiumLevel'), ('breakfast', 'isForMealType'), ('olive_oil', 'contains')]",17,2,0.11764705882352941,84,2,0.023809523809523808,17,0,0.0,0.0396039603960396
15765,"[('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType'), ('honey', 'contains')]",33,4,0.12121212121212122,84,4,0.047619047619047616,33,1,0.030303030303030304,0.06837606837606837
15766,"[('high_sodium', 'HasSodiumLevel'), ('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
15767,"[('medium_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('africa', 'isFromRegion')]",23,6,0.2608695652173913,84,6,0.07142857142857142,23,1,0.043478260869565216,0.11214953271028034
15768,"[('medium_fiber', 'HasFiberLevel'), ('standard', 'hasDietType'), ('asia', 'isFromRegion')]",40,6,0.15,84,6,0.07142857142857142,40,4,0.1,0.09677419354838708
15769,"[('low_fat', 'HasFatLevel'), ('low_fiber', 'HasFiberLevel'), ('lemon_juice', 'contains')]",213,31,0.14553990610328638,84,31,0.36904761904761907,213,57,0.2676056338028169,0.20875420875420875
15770,"[('low_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType'), ('pepper', 'contains')]",40,10,0.25,84,10,0.11904761904761904,40,4,0.1,0.16129032258064516
15771,"[('high_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('garlic_clove', 'contains')]",23,0,0.0,84,0,0.0,23,0,0.0,0.0
15773,"[('high_fat', 'HasFatLevel'), ('high_sugar', 'HasSugarLevel'), ('breakfast', 'isForMealType')]",23,5,0.21739130434782608,84,5,0.05952380952380952,23,1,0.043478260869565216,0.09345794392523364
15774,"[('high_carb', 'HasCarbLevel'), ('standard', 'hasDietType'), ('flour', 'contains')]",35,0,0.0,84,0,0.0,35,0,0.0,0.0
15775,"[('high_carb', 'HasCarbLevel'), ('drink', 'isForMealType'), ('brown_sugar', 'contains')]",2,1,0.5,84,1,0.011904761904761904,2,0,0.0,0.023255813953488372
15776,"[('medium_carb', 'HasCarbLevel'), ('north_america', 'isFromRegion'), ('lemon_juice', 'contains')]",29,5,0.1724137931034483,84,5,0.05952380952380952,29,3,0.10344827586206896,0.08849557522123892
15777,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook'), ('olive_oil', 'contains')]",26,0,0.0,84,0,0.0,26,0,0.0,0.0
15778,"[('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('cinnamon', 'contains')]",31,2,0.06451612903225806,84,2,0.023809523809523808,31,0,0.0,0.03478260869565217
15779,"[('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('middle_east', 'isFromRegion')]",89,1,0.011235955056179775,84,1,0.011904761904761904,89,1,0.011235955056179775,0.011560693641618497
15780,"[('starter', 'isForMealType'), ('vegetarian', 'hasDietType'), ('brown_sugar', 'contains')]",14,3,0.21428571428571427,84,3,0.03571428571428571,14,0,0.0,0.06122448979591836
15781,"[('low_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",199,17,0.08542713567839195,84,17,0.20238095238095238,199,32,0.16080402010050251,0.12014134275618375
15782,"[('medium_fiber', 'HasFiberLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('cumin_seed', 'contains')]",12,7,0.5833333333333334,84,7,0.08333333333333333,12,0,0.0,0.14583333333333331
15783,"[('low_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook'), ('pepper', 'contains')]",160,12,0.075,84,12,0.14285714285714285,160,14,0.0875,0.0983606557377049
15784,"[('high_sodium', 'HasSodiumLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook')]",135,2,0.014814814814814815,84,2,0.023809523809523808,135,4,0.02962962962962963,0.0182648401826484
15785,"[('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType'), ('milk', 'contains')]",86,12,0.13953488372093023,84,12,0.14285714285714285,86,12,0.13953488372093023,0.1411764705882353
15786,"[('low_fiber', 'HasFiberLevel'), ('vegetarian', 'hasDietType'), ('olive_oil', 'contains')]",166,15,0.09036144578313253,84,15,0.17857142857142858,166,29,0.1746987951807229,0.12000000000000001
15787,"[('high_fat', 'HasFatLevel'), ('dessert', 'isForMealType'), ('olive_oil', 'contains')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
15789,"[('low_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion'), ('pepper', 'contains')]",91,5,0.054945054945054944,84,5,0.05952380952380952,91,5,0.054945054945054944,0.05714285714285714
15790,"[('medium_carb', 'HasCarbLevel'), ('dinner', 'isForMealType'), ('brown_sugar', 'contains')]",21,1,0.047619047619047616,84,1,0.011904761904761904,21,1,0.047619047619047616,0.019047619047619046
15791,"[('low_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion')]",17,11,0.6470588235294118,84,11,0.13095238095238096,17,4,0.23529411764705882,0.21782178217821782
15792,"[('high_fiber', 'HasFiberLevel'), ('high_sodium', 'HasSodiumLevel'), ('salt_product', 'contains')]",123,5,0.04065040650406504,84,5,0.05952380952380952,123,5,0.04065040650406504,0.04830917874396135
15793,"[('medium_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion'), ('milk', 'contains')]",98,6,0.061224489795918366,84,6,0.07142857142857142,98,7,0.07142857142857142,0.06593406593406594
15794,"[('low_fat', 'HasFatLevel'), ('medium_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",33,7,0.21212121212121213,84,7,0.08333333333333333,33,4,0.12121212121212122,0.11965811965811965
15795,"[('medium_fiber', 'HasFiberLevel'), ('snack', 'isForMealType'), ('africa', 'isFromRegion')]",8,2,0.25,84,2,0.023809523809523808,8,1,0.125,0.04347826086956521
15796,"[('high_protein', 'HasProteinLevel'), ('dessert', 'isForMealType'), ('honey', 'contains')]",3,0,0.0,84,0,0.0,3,0,0.0,0.0
15797,"[('medium_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook'), ('lemon_juice', 'contains')]",2,1,0.5,84,1,0.011904761904761904,2,0,0.0,0.023255813953488372
15798,"[('brunch', 'isForMealType'), ('global', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",31,9,0.2903225806451613,84,9,0.10714285714285714,31,6,0.1935483870967742,0.15652173913043477
15799,"[('low_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion'), ('flour', 'contains')]",31,8,0.25806451612903225,84,8,0.09523809523809523,31,3,0.0967741935483871,0.13913043478260867
15800,"[('low_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion')]",12,4,0.3333333333333333,84,4,0.047619047619047616,12,0,0.0,0.08333333333333333
15801,"[('low_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",53,2,0.03773584905660377,84,2,0.023809523809523808,53,1,0.018867924528301886,0.029197080291970802
15802,"[('high_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('less_than_4_hours', 'needTimeToCook')]",49,0,0.0,84,0,0.0,49,0,0.0,0.0
15803,"[('lunch', 'isForMealType'), ('less_than_6_hours', 'needTimeToCook'), ('sugar', 'contains')]",15,1,0.06666666666666667,84,1,0.011904761904761904,15,0,0.0,0.0202020202020202
15804,"[('medium_protein', 'HasProteinLevel'), ('breakfast', 'isForMealType'), ('global', 'isFromRegion')]",42,2,0.047619047619047616,84,2,0.023809523809523808,42,0,0.0,0.031746031746031744
15805,"[('high_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('honey', 'contains')]",1,1,1.0,84,1,0.011904761904761904,1,1,1.0,0.023529411764705882
15806,"[('high_carb', 'HasCarbLevel'), ('snack', 'isForMealType'), ('milk', 'contains')]",6,0,0.0,84,0,0.0,6,0,0.0,0.0
15807,"[('lunch', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook')]",40,1,0.025,84,1,0.011904761904761904,40,1,0.025,0.016129032258064516
15808,"[('medium_protein', 'HasProteinLevel'), ('oceania', 'isFromRegion'), ('flour', 'contains')]",31,3,0.0967741935483871,84,3,0.03571428571428571,31,2,0.06451612903225806,0.05217391304347825
15809,"[('low_fat', 'HasFatLevel'), ('medium_calorie', 'HasCalorieLevel'), ('garlic_clove', 'contains')]",57,0,0.0,84,0,0.0,57,0,0.0,0.0
15810,"[('africa', 'isFromRegion'), ('more_than_6_hours', 'needTimeToCook'), ('red_onion', 'contains')]",2,2,1.0,84,2,0.023809523809523808,2,1,0.5,0.046511627906976744
15811,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_6_hours', 'needTimeToCook'), ('salt_product', 'contains')]",105,6,0.05714285714285714,84,6,0.07142857142857142,105,7,0.06666666666666667,0.06349206349206349
15812,"[('high_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('low_cholesterol', 'HasCholesterolLevel')]",60,1,0.016666666666666666,84,1,0.011904761904761904,60,1,0.016666666666666666,0.013888888888888888
15813,"[('medium_carb', 'HasCarbLevel'), ('high_sodium', 'HasSodiumLevel'), ('less_than_4_hours', 'needTimeToCook')]",94,1,0.010638297872340425,84,1,0.011904761904761904,94,1,0.010638297872340425,0.011235955056179773
15814,"[('medium_sodium', 'HasSodiumLevel'), ('europe', 'isFromRegion'), ('honey', 'contains')]",21,2,0.09523809523809523,84,2,0.023809523809523808,21,2,0.09523809523809523,0.03809523809523809
15815,"[('high_fiber', 'HasFiberLevel'), ('less_than_15_mins', 'needTimeToCook'), ('onion', 'contains')]",16,1,0.0625,84,1,0.011904761904761904,16,0,0.0,0.02
15816,"[('standard', 'hasDietType'), ('middle_east', 'isFromRegion'), ('garlic_clove', 'contains')]",71,19,0.2676056338028169,84,19,0.2261904761904762,71,19,0.2676056338028169,0.24516129032258066
15817,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook'), ('butter', 'contains')]",63,7,0.1111111111111111,84,7,0.08333333333333333,63,5,0.07936507936507936,0.09523809523809525
15818,"[('medium_fat', 'HasFatLevel'), ('high_sodium', 'HasSodiumLevel'), ('garlic_clove', 'contains')]",223,6,0.026905829596412557,84,6,0.07142857142857142,223,19,0.08520179372197309,0.03908794788273616
15819,"[('low_sodium', 'HasSodiumLevel'), ('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",58,7,0.1206896551724138,84,7,0.08333333333333333,58,4,0.06896551724137931,0.09859154929577464
15820,"[('high_protein', 'HasProteinLevel'), ('high_calorie', 'HasCalorieLevel'), ('cinnamon', 'contains')]",32,4,0.125,84,4,0.047619047619047616,32,2,0.0625,0.06896551724137931
15821,"[('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType'), ('europe', 'isFromRegion')]",214,36,0.16822429906542055,84,36,0.42857142857142855,214,71,0.3317757009345794,0.24161073825503354
15822,"[('medium_sodium', 'HasSodiumLevel'), ('high_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook')]",30,0,0.0,84,0,0.0,30,0,0.0,0.0
15824,"[('medium_fiber', 'HasFiberLevel'), ('low_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",48,0,0.0,84,0,0.0,48,0,0.0,0.0
15825,"[('low_fiber', 'HasFiberLevel'), ('snack', 'isForMealType'), ('africa', 'isFromRegion')]",29,6,0.20689655172413793,84,6,0.07142857142857142,29,2,0.06896551724137931,0.10619469026548672
15826,"[('medium_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion'), ('butter', 'contains')]",45,19,0.4222222222222222,84,19,0.2261904761904762,45,15,0.3333333333333333,0.29457364341085274
15828,"[('medium_carb', 'HasCarbLevel'), ('medium_sugar', 'HasSugarLevel'), ('high_calorie', 'HasCalorieLevel')]",17,0,0.0,84,0,0.0,17,0,0.0,0.0
15830,"[('high_fiber', 'HasFiberLevel'), ('medium_sugar', 'HasSugarLevel'), ('snack', 'isForMealType')]",13,0,0.0,84,0,0.0,13,0,0.0,0.0
15831,"[('high_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('baking_powder', 'contains')]",5,2,0.4,84,2,0.023809523809523808,5,0,0.0,0.0449438202247191
15832,"[('medium_carb', 'HasCarbLevel'), ('brunch', 'isForMealType'), ('lemon_juice', 'contains')]",21,8,0.38095238095238093,84,8,0.09523809523809523,21,4,0.19047619047619047,0.15238095238095237
15833,"[('high_fat', 'HasFatLevel'), ('asia', 'isFromRegion'), ('less_than_6_hours', 'needTimeToCook')]",11,2,0.18181818181818182,84,2,0.023809523809523808,11,0,0.0,0.042105263157894736
15834,"[('breakfast', 'isForMealType'), ('middle_east', 'isFromRegion'), ('flour', 'contains')]",10,6,0.6,84,6,0.07142857142857142,10,2,0.2,0.1276595744680851
15835,"[('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType'), ('global', 'isFromRegion')]",97,0,0.0,84,0,0.0,97,0,0.0,0.0
15836,"[('high_fat', 'HasFatLevel'), ('low_calorie', 'HasCalorieLevel'), ('less_than_4_hours', 'needTimeToCook')]",4,0,0.0,84,0,0.0,4,0,0.0,0.0
15837,"[('medium_sugar', 'HasSugarLevel'), ('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",97,0,0.0,84,0,0.0,97,0,0.0,0.0
15838,"[('low_protein', 'HasProteinLevel'), ('low_carb', 'HasCarbLevel'), ('medium_cholesterol', 'HasCholesterolLevel')]",460,7,0.015217391304347827,84,7,0.08333333333333333,460,31,0.06739130434782609,0.02573529411764706
15839,"[('low_fiber', 'HasFiberLevel'), ('drink', 'isForMealType'), ('paleo', 'hasDietType')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
15840,"[('medium_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion')]",55,0,0.0,84,0,0.0,55,0,0.0,0.0
15841,"[('high_fat', 'HasFatLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('cumin_seed', 'contains')]",9,4,0.4444444444444444,84,4,0.047619047619047616,9,0,0.0,0.08602150537634409
15843,"[('high_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",2,0,0.0,84,0,0.0,2,0,0.0,0.0
15844,"[('high_protein', 'HasProteinLevel'), ('medium_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion')]",90,4,0.044444444444444446,84,4,0.047619047619047616,90,4,0.044444444444444446,0.04597701149425287
15845,"[('medium_fat', 'HasFatLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",224,6,0.026785714285714284,84,6,0.07142857142857142,224,16,0.07142857142857142,0.03896103896103895
15847,"[('medium_sodium', 'HasSodiumLevel'), ('dinner', 'isForMealType'), ('less_than_15_mins', 'needTimeToCook')]",48,1,0.020833333333333332,84,1,0.011904761904761904,48,1,0.020833333333333332,0.015151515151515154
15848,"[('high_fat', 'HasFatLevel'), ('dinner', 'isForMealType'), ('less_than_30_mins', 'needTimeToCook')]",55,2,0.03636363636363636,84,2,0.023809523809523808,55,1,0.01818181818181818,0.028776978417266185
15850,"[('low_fat', 'HasFatLevel'), ('starter', 'isForMealType'), ('oceania', 'isFromRegion')]",29,2,0.06896551724137931,84,2,0.023809523809523808,29,2,0.06896551724137931,0.035398230088495575
15851,"[('low_carb', 'HasCarbLevel'), ('high_fat', 'HasFatLevel'), ('milk', 'contains')]",71,2,0.028169014084507043,84,2,0.023809523809523808,71,1,0.014084507042253521,0.025806451612903222
15853,"[('low_protein', 'HasProteinLevel'), ('low_fat', 'HasFatLevel'), ('olive_oil', 'contains')]",248,13,0.05241935483870968,84,13,0.15476190476190477,248,43,0.17338709677419356,0.0783132530120482
15854,"[('high_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",11,2,0.18181818181818182,84,2,0.023809523809523808,11,0,0.0,0.042105263157894736
15855,"[('medium_carb', 'HasCarbLevel'), ('low_sugar', 'HasSugarLevel'), ('high_cholesterol', 'HasCholesterolLevel')]",102,2,0.0196078431372549,84,2,0.023809523809523808,102,2,0.0196078431372549,0.02150537634408602
15856,"[('low_sugar', 'HasSugarLevel'), ('dessert', 'isForMealType'), ('global', 'isFromRegion')]",52,7,0.1346153846153846,84,7,0.08333333333333333,52,4,0.07692307692307693,0.10294117647058822
15857,"[('low_sodium', 'HasSodiumLevel'), ('high_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",164,4,0.024390243902439025,84,4,0.047619047619047616,164,11,0.06707317073170732,0.03225806451612904
15858,"[('medium_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",28,10,0.35714285714285715,84,10,0.11904761904761904,28,6,0.21428571428571427,0.17857142857142858
15859,"[('low_sugar', 'HasSugarLevel'), ('starter', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",75,1,0.013333333333333334,84,1,0.011904761904761904,75,1,0.013333333333333334,0.012578616352201257
15860,"[('vegan', 'hasDietType'), ('asia', 'isFromRegion'), ('lemon_juice', 'contains')]",13,4,0.3076923076923077,84,4,0.047619047619047616,13,3,0.23076923076923078,0.08247422680412371
15861,"[('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",8,0,0.0,84,0,0.0,8,0,0.0,0.0
15862,"[('high_fiber', 'HasFiberLevel'), ('vegan', 'hasDietType'), ('brown_sugar', 'contains')]",15,1,0.06666666666666667,84,1,0.011904761904761904,15,0,0.0,0.0202020202020202
15863,"[('high_fat', 'HasFatLevel'), ('drink', 'isForMealType'), ('vegetarian', 'hasDietType')]",14,2,0.14285714285714285,84,2,0.023809523809523808,14,1,0.07142857142857142,0.04081632653061224
15864,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('starter', 'isForMealType')]",127,4,0.031496062992125984,84,4,0.047619047619047616,127,5,0.03937007874015748,0.03791469194312796
15865,"[('low_carb', 'HasCarbLevel'), ('less_than_30_mins', 'needTimeToCook'), ('onion', 'contains')]",216,6,0.027777777777777776,84,6,0.07142857142857142,216,14,0.06481481481481481,0.04
15866,"[('medium_sodium', 'HasSodiumLevel'), ('low_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook')]",351,2,0.005698005698005698,84,2,0.023809523809523808,351,7,0.019943019943019943,0.009195402298850576
15867,"[('dinner', 'isForMealType'), ('north_america', 'isFromRegion'), ('lemon_juice', 'contains')]",16,1,0.0625,84,1,0.011904761904761904,16,1,0.0625,0.02
15868,"[('low_protein', 'HasProteinLevel'), ('less_than_30_mins', 'needTimeToCook'), ('chicken_egg', 'contains')]",138,5,0.036231884057971016,84,5,0.05952380952380952,138,6,0.043478260869565216,0.04504504504504504
15869,"[('medium_fiber', 'HasFiberLevel'), ('standard', 'hasDietType'), ('milk', 'contains')]",44,2,0.045454545454545456,84,2,0.023809523809523808,44,2,0.045454545454545456,0.03125
15870,"[('low_sodium', 'HasSodiumLevel'), ('medium_cholesterol', 'HasCholesterolLevel'), ('cumin_seed', 'contains')]",12,1,0.08333333333333333,84,1,0.011904761904761904,12,0,0.0,0.020833333333333332
15871,"[('medium_fat', 'HasFatLevel'), ('less_than_4_hours', 'needTimeToCook'), ('red_onion', 'contains')]",43,2,0.046511627906976744,84,2,0.023809523809523808,43,2,0.046511627906976744,0.031496062992125984
15873,"[('north_america', 'isFromRegion'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",50,3,0.06,84,3,0.03571428571428571,50,3,0.06,0.04477611940298507
15874,"[('medium_protein', 'HasProteinLevel'), ('medium_fat', 'HasFatLevel'), ('lunch', 'isForMealType')]",154,4,0.025974025974025976,84,4,0.047619047619047616,154,5,0.032467532467532464,0.03361344537815126
15875,"[('high_fiber', 'HasFiberLevel'), ('less_than_4_hours', 'needTimeToCook'), ('cinnamon', 'contains')]",30,2,0.06666666666666667,84,2,0.023809523809523808,30,1,0.03333333333333333,0.03508771929824561
15876,"[('medium_sodium', 'HasSodiumLevel'), ('drink', 'isForMealType'), ('more_than_6_hours', 'needTimeToCook')]",1,0,0.0,84,0,0.0,1,0,0.0,0.0
15878,"[('low_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook'), ('tomato', 'contains')]",105,4,0.0380952380952381,84,4,0.047619047619047616,105,4,0.0380952380952381,0.04232804232804233
15879,"[('high_fiber', 'HasFiberLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion')]",56,1,0.017857142857142856,84,1,0.011904761904761904,56,0,0.0,0.014285714285714284
15880,"[('low_carb', 'HasCarbLevel'), ('high_fiber', 'HasFiberLevel'), ('medium_sodium', 'HasSodiumLevel')]",37,0,0.0,84,0,0.0,37,0,0.0,0.0
15881,"[('low_sodium', 'HasSodiumLevel'), ('oceania', 'isFromRegion'), ('chicken_egg', 'contains')]",32,1,0.03125,84,1,0.011904761904761904,32,0,0.0,0.017241379310344827
15882,"[('snack', 'isForMealType'), ('standard', 'hasDietType'), ('latin_america_and_caribbean', 'isFromRegion')]",9,5,0.5555555555555556,84,5,0.05952380952380952,9,1,0.1111111111111111,0.1075268817204301
15883,"[('breakfast', 'isForMealType'), ('europe', 'isFromRegion'), ('less_than_15_mins', 'needTimeToCook')]",16,1,0.0625,84,1,0.011904761904761904,16,1,0.0625,0.02
15884,"[('snack', 'isForMealType'), ('latin_america_and_caribbean', 'isFromRegion'), ('less_than_30_mins', 'needTimeToCook')]",8,6,0.75,84,6,0.07142857142857142,8,2,0.25,0.13043478260869565
15885,"[('high_protein', 'HasProteinLevel'), ('less_than_4_hours', 'needTimeToCook'), ('brown_sugar', 'contains')]",30,1,0.03333333333333333,84,1,0.011904761904761904,30,0,0.0,0.017543859649122806
15886,"[('medium_fat', 'HasFatLevel'), ('more_than_6_hours', 'needTimeToCook'), ('olive_oil', 'contains')]",51,7,0.13725490196078433,84,7,0.08333333333333333,51,4,0.0784313725490196,0.10370370370370371
15887,"[('low_carb', 'HasCarbLevel'), ('medium_fiber', 'HasFiberLevel'), ('middle_east', 'isFromRegion')]",69,6,0.08695652173913043,84,6,0.07142857142857142,69,4,0.057971014492753624,0.0784313725490196
15888,"[('high_carb', 'HasCarbLevel'), ('oceania', 'isFromRegion'), ('tomato', 'contains')]",7,0,0.0,84,0,0.0,7,0,0.0,0.0
15890,"[('low_carb', 'HasCarbLevel'), ('standard', 'hasDietType'), ('oceania', 'isFromRegion')]",102,5,0.049019607843137254,84,5,0.05952380952380952,102,5,0.049019607843137254,0.05376344086021505
15891,"[('high_protein', 'HasProteinLevel'), ('high_sodium', 'HasSodiumLevel'), ('garlic_clove', 'contains')]",362,12,0.03314917127071823,84,12,0.14285714285714285,362,53,0.1464088397790055,0.05381165919282511
15892,"[('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",119,19,0.15966386554621848,84,19,0.2261904761904762,119,24,0.20168067226890757,0.18719211822660098
15893,"[('vegetarian', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",33,1,0.030303030303030304,84,1,0.011904761904761904,33,1,0.030303030303030304,0.017094017094017092
15894,"[('low_sugar', 'HasSugarLevel'), ('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",752,35,0.04654255319148936,84,35,0.4166666666666667,752,228,0.30319148936170215,0.08373205741626794
15895,"[('breakfast', 'isForMealType'), ('standard', 'hasDietType'), ('north_america', 'isFromRegion')]",47,16,0.3404255319148936,84,16,0.19047619047619047,47,9,0.19148936170212766,0.24427480916030528
15896,"[('medium_fat', 'HasFatLevel'), ('oceania', 'isFromRegion'), ('salt_product', 'contains')]",42,2,0.047619047619047616,84,2,0.023809523809523808,42,2,0.047619047619047616,0.031746031746031744
15897,"[('high_sugar', 'HasSugarLevel'), ('lunch', 'isForMealType'), ('brown_sugar', 'contains')]",11,1,0.09090909090909091,84,1,0.011904761904761904,11,1,0.09090909090909091,0.021052631578947368
15898,"[('paleo', 'hasDietType'), ('less_than_15_mins', 'needTimeToCook'), ('onion', 'contains')]",13,4,0.3076923076923077,84,4,0.047619047619047616,13,1,0.07692307692307693,0.08247422680412371
15899,"[('vegetarian', 'hasDietType'), ('africa', 'isFromRegion'), ('cinnamon', 'contains')]",29,24,0.8275862068965517,84,24,0.2857142857142857,29,12,0.41379310344827586,0.4247787610619469
15900,"[('high_carb', 'HasCarbLevel'), ('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",37,2,0.05405405405405406,84,2,0.023809523809523808,37,2,0.05405405405405406,0.03305785123966942
15901,"[('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType'), ('asia', 'isFromRegion')]",12,1,0.08333333333333333,84,1,0.011904761904761904,12,1,0.08333333333333333,0.020833333333333332
15902,"[('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType'), ('asia', 'isFromRegion')]",31,9,0.2903225806451613,84,9,0.10714285714285714,31,2,0.06451612903225806,0.15652173913043477
15903,"[('medium_sugar', 'HasSugarLevel'), ('snack', 'isForMealType'), ('milk', 'contains')]",14,1,0.07142857142857142,84,1,0.011904761904761904,14,0,0.0,0.02040816326530612
15904,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_30_mins', 'needTimeToCook'), ('honey', 'contains')]",12,2,0.16666666666666666,84,2,0.023809523809523808,12,1,0.08333333333333333,0.041666666666666664
15905,"[('medium_protein', 'HasProteinLevel'), ('dinner', 'isForMealType'), ('asia', 'isFromRegion')]",25,6,0.24,84,6,0.07142857142857142,25,2,0.08,0.11009174311926605
15906,"[('medium_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType'), ('europe', 'isFromRegion')]",5,3,0.6,84,3,0.03571428571428571,5,0,0.0,0.06741573033707865
15907,"[('high_carb', 'HasCarbLevel'), ('less_than_60_mins', 'needTimeToCook'), ('brown_sugar', 'contains')]",17,0,0.0,84,0,0.0,17,0,0.0,0.0
15909,"[('low_carb', 'HasCarbLevel'), ('high_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook')]",157,1,0.006369426751592357,84,1,0.011904761904761904,157,4,0.025477707006369428,0.008298755186721993
15910,"[('high_fat', 'HasFatLevel'), ('north_america', 'isFromRegion'), ('cumin_seed', 'contains')]",18,4,0.2222222222222222,84,4,0.047619047619047616,18,1,0.05555555555555555,0.0784313725490196
15912,"[('high_protein', 'HasProteinLevel'), ('medium_carb', 'HasCarbLevel'), ('drink', 'isForMealType')]",6,0,0.0,84,0,0.0,6,0,0.0,0.0
15913,"[('medium_protein', 'HasProteinLevel'), ('high_fat', 'HasFatLevel'), ('pepper', 'contains')]",68,3,0.04411764705882353,84,3,0.03571428571428571,68,2,0.029411764705882353,0.03947368421052632
15914,"[('low_fat', 'HasFatLevel'), ('snack', 'isForMealType'), ('vegan', 'hasDietType')]",130,20,0.15384615384615385,84,20,0.23809523809523808,130,24,0.18461538461538463,0.1869158878504673
