Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
962,"[('medium_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType')]",319,44,0.13793103448275862,346,44,0.12716763005780346,319,42,0.13166144200626959,0.13233082706766916
963,"[('medium_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType')]",239,48,0.200836820083682,346,48,0.13872832369942195,239,34,0.14225941422594143,0.16410256410256407
964,"[('medium_sugar', 'HasSugarLevel'), ('paleo', 'hasDietType')]",34,7,0.20588235294117646,346,7,0.02023121387283237,34,1,0.029411764705882353,0.0368421052631579
965,"[('medium_sugar', 'HasSugarLevel'), ('standard', 'hasDietType')]",307,25,0.08143322475570032,346,25,0.07225433526011561,307,24,0.0781758957654723,0.07656967840735068
966,"[('high_sugar', 'HasSugarLevel'), ('vegetarian', 'hasDietType')]",554,84,0.15162454873646208,346,84,0.24277456647398843,554,134,0.24187725631768953,0.18666666666666665
967,"[('high_sugar', 'HasSugarLevel'), ('vegan', 'hasDietType')]",454,126,0.2775330396475771,346,126,0.36416184971098264,454,152,0.33480176211453744,0.315
968,"[('high_sugar', 'HasSugarLevel'), ('paleo', 'hasDietType')]",7,1,0.14285714285714285,346,1,0.002890173410404624,7,0,0.0,0.0056657223796034
969,"[('high_sugar', 'HasSugarLevel'), ('standard', 'hasDietType')]",471,84,0.17834394904458598,346,84,0.24277456647398843,471,102,0.21656050955414013,0.20563035495716037
970,"[('low_sugar', 'HasSugarLevel'), ('global', 'isFromRegion')]",722,31,0.04293628808864266,346,31,0.08959537572254335,722,69,0.09556786703601108,0.05805243445692884
971,"[('low_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion')]",459,47,0.10239651416122005,346,47,0.13583815028901733,459,56,0.12200435729847495,0.1167701863354037
972,"[('low_sugar', 'HasSugarLevel'), ('north_america', 'isFromRegion')]",946,49,0.05185185185185185,346,49,0.1416184971098266,946,157,0.16596194503171247,0.07591014717273432
973,"[('low_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion')]",798,55,0.06892230576441102,346,55,0.15895953757225434,798,121,0.15162907268170425,0.09615384615384615
974,"[('low_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion')]",325,34,0.10461538461538461,346,34,0.09826589595375723,325,32,0.09846153846153846,0.10134128166915052
975,"[('low_sugar', 'HasSugarLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",185,64,0.34594594594594597,346,64,0.18497109826589594,185,40,0.21621621621621623,0.24105461393596986
976,"[('low_sugar', 'HasSugarLevel'), ('oceania', 'isFromRegion')]",238,12,0.05042016806722689,346,12,0.03468208092485549,238,9,0.037815126050420166,0.0410958904109589
977,"[('low_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion')]",207,89,0.42995169082125606,346,89,0.25722543352601157,207,64,0.30917874396135264,0.321880650994575
978,"[('medium_sugar', 'HasSugarLevel'), ('global', 'isFromRegion')]",201,17,0.0845771144278607,346,17,0.049132947976878616,201,10,0.04975124378109453,0.06215722120658136
979,"[('medium_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion')]",154,23,0.14935064935064934,346,23,0.06647398843930635,154,12,0.07792207792207792,0.092
980,"[('medium_sugar', 'HasSugarLevel'), ('north_america', 'isFromRegion')]",263,43,0.1634980988593156,346,43,0.12427745664739884,263,38,0.1444866920152091,0.1412151067323481
981,"[('medium_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion')]",187,22,0.11764705882352941,346,22,0.06358381502890173,187,10,0.053475935828877004,0.0825515947467167
982,"[('medium_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion')]",68,10,0.14705882352941177,346,10,0.028901734104046242,68,1,0.014705882352941176,0.04830917874396135
983,"[('medium_sugar', 'HasSugarLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",39,17,0.4358974358974359,346,17,0.049132947976878616,39,3,0.07692307692307693,0.08831168831168831
984,"[('medium_sugar', 'HasSugarLevel'), ('oceania', 'isFromRegion')]",99,0,0.0,346,0,0.0,99,0,0.0,0.0
985,"[('medium_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion')]",85,52,0.611764705882353,346,52,0.15028901734104047,85,15,0.17647058823529413,0.24129930394431556
986,"[('high_sugar', 'HasSugarLevel'), ('global', 'isFromRegion')]",337,49,0.14540059347181009,346,49,0.1416184971098266,337,47,0.1394658753709199,0.14348462664714495
987,"[('high_sugar', 'HasSugarLevel'), ('asia', 'isFromRegion')]",186,65,0.34946236559139787,346,65,0.18786127167630057,186,39,0.20967741935483872,0.2443609022556391
988,"[('high_sugar', 'HasSugarLevel'), ('north_america', 'isFromRegion')]",511,145,0.2837573385518591,346,145,0.4190751445086705,511,194,0.3796477495107632,0.338389731621937
989,"[('high_sugar', 'HasSugarLevel'), ('europe', 'isFromRegion')]",288,109,0.3784722222222222,346,109,0.315028901734104,288,95,0.3298611111111111,0.34384858044164035
990,"[('high_sugar', 'HasSugarLevel'), ('middle_east', 'isFromRegion')]",94,42,0.44680851063829785,346,42,0.12138728323699421,94,19,0.20212765957446807,0.1909090909090909
991,"[('high_sugar', 'HasSugarLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",117,92,0.7863247863247863,346,92,0.2658959537572254,117,59,0.5042735042735043,0.3974082073434124
992,"[('high_sugar', 'HasSugarLevel'), ('oceania', 'isFromRegion')]",139,19,0.1366906474820144,346,19,0.05491329479768786,139,12,0.08633093525179857,0.07835051546391752
993,"[('high_sugar', 'HasSugarLevel'), ('africa', 'isFromRegion')]",106,88,0.8301886792452831,346,88,0.2543352601156069,106,52,0.49056603773584906,0.3893805309734513
994,"[('low_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",832,33,0.039663461538461536,346,33,0.0953757225433526,832,68,0.08173076923076923,0.05602716468590831
995,"[('low_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook')]",645,32,0.04961240310077519,346,32,0.09248554913294797,645,62,0.09612403100775194,0.06458123107971744
996,"[('low_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook')]",839,45,0.05363528009535161,346,45,0.13005780346820808,839,98,0.11680572109654351,0.0759493670886076
997,"[('low_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook')]",403,23,0.05721393034825871,346,23,0.06647398843930635,403,27,0.06699751861042183,0.06149732620320856
998,"[('low_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",789,37,0.046894803548795945,346,37,0.1069364161849711,789,85,0.10773130544993663,0.06519823788546256
999,"[('low_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook')]",372,18,0.04838709677419355,346,18,0.05202312138728324,372,18,0.04838709677419355,0.05013927576601672
1000,"[('medium_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",258,16,0.06201550387596899,346,16,0.046242774566473986,258,8,0.031007751937984496,0.05298013245033112
1001,"[('medium_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook')]",160,23,0.14375,346,23,0.06647398843930635,160,11,0.06875,0.0909090909090909
1002,"[('medium_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook')]",232,16,0.06896551724137931,346,16,0.046242774566473986,232,14,0.0603448275862069,0.05536332179930795
1003,"[('medium_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook')]",92,6,0.06521739130434782,346,6,0.017341040462427744,92,3,0.03260869565217391,0.027397260273972594
1004,"[('medium_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",242,14,0.05785123966942149,346,14,0.04046242774566474,242,9,0.0371900826446281,0.047619047619047616
1005,"[('medium_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook')]",112,7,0.0625,346,7,0.02023121387283237,112,4,0.03571428571428571,0.03056768558951965
1006,"[('high_sugar', 'HasSugarLevel'), ('less_than_60_mins', 'needTimeToCook')]",411,42,0.10218978102189781,346,42,0.12138728323699421,411,46,0.11192214111922141,0.11096433289299867
1007,"[('high_sugar', 'HasSugarLevel'), ('less_than_15_mins', 'needTimeToCook')]",247,34,0.13765182186234817,346,34,0.09826589595375723,247,26,0.10526315789473684,0.11467116357504216
1008,"[('high_sugar', 'HasSugarLevel'), ('less_than_30_mins', 'needTimeToCook')]",352,32,0.09090909090909091,346,32,0.09248554913294797,352,35,0.09943181818181818,0.09169054441260746
1009,"[('high_sugar', 'HasSugarLevel'), ('less_than_6_hours', 'needTimeToCook')]",156,21,0.1346153846153846,346,21,0.06069364161849711,156,9,0.057692307692307696,0.08366533864541832
1010,"[('high_sugar', 'HasSugarLevel'), ('less_than_4_hours', 'needTimeToCook')]",408,36,0.08823529411764706,346,36,0.10404624277456648,408,51,0.125,0.09549071618037135
1011,"[('high_sugar', 'HasSugarLevel'), ('more_than_6_hours', 'needTimeToCook')]",204,26,0.12745098039215685,346,26,0.07514450867052024,204,19,0.09313725490196079,0.09454545454545453
1012,"[('low_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",1607,84,0.0522713130056005,346,84,0.24277456647398843,1607,362,0.2252644679527069,0.08602150537634408
1013,"[('low_sugar', 'HasSugarLevel'), ('garlic_clove', 'contains')]",1207,61,0.050538525269262634,346,61,0.17630057803468208,1207,197,0.1632145816072908,0.07855763039278815
1015,"[('low_sugar', 'HasSugarLevel'), ('sugar', 'contains')]",695,50,0.07194244604316546,346,50,0.14450867052023122,695,102,0.14676258992805755,0.09606147934678194
1016,"[('low_sugar', 'HasSugarLevel'), ('flour', 'contains')]",855,133,0.15555555555555556,346,133,0.38439306358381503,855,286,0.3345029239766082,0.22148209825145715
1017,"[('low_sugar', 'HasSugarLevel'), ('chicken_egg', 'contains')]",695,47,0.06762589928057554,346,47,0.13583815028901733,695,110,0.15827338129496402,0.09029779058597502
1018,"[('low_sugar', 'HasSugarLevel'), ('olive_oil', 'contains')]",1113,72,0.0646900269541779,346,72,0.20809248554913296,1113,253,0.22731356693620844,0.09869773817683344
1019,"[('low_sugar', 'HasSugarLevel'), ('butter', 'contains')]",741,51,0.06882591093117409,346,51,0.14739884393063585,741,97,0.13090418353576247,0.093836246550138
1020,"[('low_sugar', 'HasSugarLevel'), ('onion', 'contains')]",1211,63,0.05202312138728324,346,63,0.18208092485549132,1211,211,0.17423616845582163,0.08092485549132948
1022,"[('low_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",334,14,0.041916167664670656,346,14,0.04046242774566474,334,14,0.041916167664670656,0.04117647058823529
1023,"[('low_sugar', 'HasSugarLevel'), ('milk', 'contains')]",492,36,0.07317073170731707,346,36,0.10404624277456648,492,50,0.1016260162601626,0.08591885441527446
1024,"[('low_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",119,13,0.1092436974789916,346,13,0.03757225433526012,119,3,0.025210084033613446,0.05591397849462365
1025,"[('low_sugar', 'HasSugarLevel'), ('tomato', 'contains')]",631,52,0.08253968253968254,346,52,0.15028901734104047,631,86,0.13629160063391443,0.10655737704918032
1026,"[('low_sugar', 'HasSugarLevel'), ('pepper', 'contains')]",1500,56,0.037333333333333336,346,56,0.16184971098265896,1500,306,0.204,0.06067172264355363
1027,"[('low_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",165,27,0.16363636363636364,346,27,0.07803468208092486,165,9,0.05454545454545454,0.10567514677103719
1028,"[('low_sugar', 'HasSugarLevel'), ('cinnamon', 'contains')]",229,40,0.17467248908296942,346,40,0.11560693641618497,229,29,0.12663755458515283,0.13913043478260867
1029,"[('low_sugar', 'HasSugarLevel'), ('red_onion', 'contains')]",323,19,0.058823529411764705,346,19,0.05491329479768786,323,17,0.05263157894736842,0.05680119581464873
1030,"[('low_sugar', 'HasSugarLevel'), ('honey', 'contains')]",145,24,0.16551724137931034,346,24,0.06936416184971098,145,12,0.08275862068965517,0.09775967413441955
1031,"[('low_sugar', 'HasSugarLevel'), ('cumin_seed', 'contains')]",313,54,0.17252396166134185,346,54,0.15606936416184972,313,52,0.16613418530351437,0.1638846737481032
1032,"[('medium_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",407,35,0.085995085995086,346,35,0.10115606936416185,407,42,0.10319410319410319,0.09296148738379814
1033,"[('medium_sugar', 'HasSugarLevel'), ('garlic_clove', 'contains')]",305,10,0.03278688524590164,346,10,0.028901734104046242,305,9,0.029508196721311476,0.030721966205837174
1035,"[('medium_sugar', 'HasSugarLevel'), ('sugar', 'contains')]",458,49,0.10698689956331878,346,49,0.1416184971098266,458,65,0.14192139737991266,0.12189054726368159
1036,"[('medium_sugar', 'HasSugarLevel'), ('flour', 'contains')]",260,47,0.18076923076923077,346,47,0.13583815028901733,260,41,0.1576923076923077,0.1551155115511551
1037,"[('medium_sugar', 'HasSugarLevel'), ('chicken_egg', 'contains')]",171,24,0.14035087719298245,346,24,0.06936416184971098,171,15,0.08771929824561403,0.09284332688588007
1038,"[('medium_sugar', 'HasSugarLevel'), ('olive_oil', 'contains')]",232,11,0.04741379310344827,346,11,0.031791907514450865,232,9,0.03879310344827586,0.03806228373702422
1039,"[('medium_sugar', 'HasSugarLevel'), ('butter', 'contains')]",250,27,0.108,346,27,0.07803468208092486,250,21,0.084,0.09060402684563759
1040,"[('medium_sugar', 'HasSugarLevel'), ('onion', 'contains')]",372,20,0.053763440860215055,346,20,0.057803468208092484,372,22,0.05913978494623656,0.055710306406685235
1042,"[('medium_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",85,13,0.15294117647058825,346,13,0.03757225433526012,85,9,0.10588235294117647,0.06032482598607889
1043,"[('medium_sugar', 'HasSugarLevel'), ('milk', 'contains')]",164,23,0.1402439024390244,346,23,0.06647398843930635,164,8,0.04878048780487805,0.09019607843137255
1044,"[('medium_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",135,12,0.08888888888888889,346,12,0.03468208092485549,135,6,0.044444444444444446,0.04989604989604989
1045,"[('medium_sugar', 'HasSugarLevel'), ('tomato', 'contains')]",255,9,0.03529411764705882,346,9,0.02601156069364162,255,8,0.03137254901960784,0.029950083194675542
1046,"[('medium_sugar', 'HasSugarLevel'), ('pepper', 'contains')]",345,17,0.04927536231884058,346,17,0.049132947976878616,345,17,0.04927536231884058,0.049204052098408106
1047,"[('medium_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",88,13,0.14772727272727273,346,13,0.03757225433526012,88,5,0.056818181818181816,0.059907834101382486
1048,"[('medium_sugar', 'HasSugarLevel'), ('cinnamon', 'contains')]",183,47,0.2568306010928962,346,47,0.13583815028901733,183,29,0.15846994535519127,0.17769376181474478
1049,"[('medium_sugar', 'HasSugarLevel'), ('red_onion', 'contains')]",73,2,0.0273972602739726,346,2,0.005780346820809248,73,1,0.0136986301369863,0.00954653937947494
1050,"[('medium_sugar', 'HasSugarLevel'), ('honey', 'contains')]",105,12,0.11428571428571428,346,12,0.03468208092485549,105,2,0.01904761904761905,0.05321507760532151
1051,"[('medium_sugar', 'HasSugarLevel'), ('cumin_seed', 'contains')]",80,9,0.1125,346,9,0.02601156069364162,80,1,0.0125,0.04225352112676057
1052,"[('high_sugar', 'HasSugarLevel'), ('salt_product', 'contains')]",540,87,0.16111111111111112,346,87,0.2514450867052023,540,124,0.22962962962962963,0.1963882618510158
1053,"[('high_sugar', 'HasSugarLevel'), ('garlic_clove', 'contains')]",159,16,0.10062893081761007,346,16,0.046242774566473986,159,9,0.05660377358490566,0.06336633663366335
1055,"[('high_sugar', 'HasSugarLevel'), ('sugar', 'contains')]",1245,200,0.1606425702811245,346,200,0.5780346820809249,1245,586,0.4706827309236948,0.25141420490257704
1056,"[('high_sugar', 'HasSugarLevel'), ('flour', 'contains')]",483,102,0.2111801242236025,346,102,0.2947976878612717,483,132,0.2732919254658385,0.2460796139927624
1057,"[('high_sugar', 'HasSugarLevel'), ('chicken_egg', 'contains')]",442,88,0.19909502262443438,346,88,0.2543352601156069,442,113,0.25565610859728505,0.2233502538071066
1058,"[('high_sugar', 'HasSugarLevel'), ('olive_oil', 'contains')]",107,15,0.14018691588785046,346,15,0.04335260115606936,107,4,0.037383177570093455,0.06622516556291391
1059,"[('high_sugar', 'HasSugarLevel'), ('butter', 'contains')]",488,120,0.2459016393442623,346,120,0.3468208092485549,488,149,0.305327868852459,0.28776978417266186
1060,"[('high_sugar', 'HasSugarLevel'), ('onion', 'contains')]",186,25,0.13440860215053763,346,25,0.07225433526011561,186,16,0.08602150537634409,0.09398496240601505
1062,"[('high_sugar', 'HasSugarLevel'), ('lemon_juice', 'contains')]",185,84,0.4540540540540541,346,84,0.24277456647398843,185,59,0.31891891891891894,0.3163841807909605
1063,"[('high_sugar', 'HasSugarLevel'), ('milk', 'contains')]",408,86,0.2107843137254902,346,86,0.24855491329479767,408,97,0.23774509803921567,0.22811671087533156
1064,"[('high_sugar', 'HasSugarLevel'), ('brown_sugar', 'contains')]",351,60,0.17094017094017094,346,60,0.17341040462427745,351,60,0.17094017094017094,0.17216642754662842
1065,"[('high_sugar', 'HasSugarLevel'), ('tomato', 'contains')]",107,13,0.12149532710280374,346,13,0.03757225433526012,107,6,0.056074766355140186,0.05739514348785872
1066,"[('high_sugar', 'HasSugarLevel'), ('pepper', 'contains')]",201,23,0.11442786069651742,346,23,0.06647398843930635,201,14,0.06965174129353234,0.08409506398537477
1067,"[('high_sugar', 'HasSugarLevel'), ('baking_powder', 'contains')]",223,45,0.20179372197309417,346,45,0.13005780346820808,223,32,0.14349775784753363,0.15817223198594024
1068,"[('high_sugar', 'HasSugarLevel'), ('cinnamon', 'contains')]",460,123,0.2673913043478261,346,123,0.3554913294797688,460,157,0.34130434782608693,0.3052109181141439
1069,"[('high_sugar', 'HasSugarLevel'), ('red_onion', 'contains')]",52,8,0.15384615384615385,346,8,0.023121387283236993,52,2,0.038461538461538464,0.04020100502512563
1070,"[('high_sugar', 'HasSugarLevel'), ('honey', 'contains')]",205,41,0.2,346,41,0.11849710982658959,205,30,0.14634146341463414,0.14882032667876588
1071,"[('high_sugar', 'HasSugarLevel'), ('cumin_seed', 'contains')]",44,14,0.3181818181818182,346,14,0.04046242774566474,44,3,0.06818181818181818,0.0717948717948718
1072,"[('low_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",2862,219,0.07654666200629151,346,219,0.6329479768786127,2862,1456,0.5087351502445842,0.13657623947614594
1073,"[('low_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel')]",760,40,0.05263157894736842,346,40,0.11560693641618497,760,91,0.11973684210526316,0.07233273056057866
1074,"[('low_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",93,10,0.10752688172043011,346,10,0.028901734104046242,93,2,0.021505376344086023,0.04555808656036447
1075,"[('medium_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",778,38,0.0489060489060489,346,38,0.10982658959537572,778,81,0.10411311053984576,0.06767586821015137
1076,"[('medium_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel')]",690,60,0.08695652173913043,346,60,0.17341040462427745,690,111,0.1608695652173913,0.11583011583011585
1077,"[('medium_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",43,6,0.13953488372093023,346,6,0.017341040462427744,43,1,0.023255813953488372,0.030848329048843184
1078,"[('high_cholesterol', 'HasCholesterolLevel'), ('low_calorie', 'HasCalorieLevel')]",288,8,0.027777777777777776,346,8,0.023121387283236993,288,8,0.027777777777777776,0.025236593059936908
1079,"[('high_cholesterol', 'HasCholesterolLevel'), ('medium_calorie', 'HasCalorieLevel')]",899,28,0.03114571746384872,346,28,0.08092485549132948,899,92,0.10233592880978866,0.04497991967871486
1080,"[('high_cholesterol', 'HasCholesterolLevel'), ('high_calorie', 'HasCalorieLevel')]",341,45,0.1323529411764706,346,45,0.13005780346820808,341,44,0.12903225806451613,0.13119533527696794
1081,"[('low_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",269,42,0.15613382899628253,346,42,0.12138728323699421,269,33,0.12267657992565056,0.13658536585365852
1082,"[('low_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType')]",605,55,0.09090909090909091,346,55,0.15895953757225434,605,92,0.15206611570247933,0.1156677181913775
1083,"[('low_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",261,24,0.09195402298850575,346,24,0.06936416184971098,261,18,0.06896551724137931,0.07907742998352553
1084,"[('low_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType')]",543,120,0.22099447513812154,346,120,0.3468208092485549,543,162,0.2983425414364641,0.26996625421822273
1085,"[('low_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType')]",550,108,0.19636363636363635,346,108,0.31213872832369943,550,164,0.29818181818181816,0.24107142857142858
1086,"[('low_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",727,72,0.09903713892709766,346,72,0.20809248554913296,727,144,0.19807427785419532,0.1342031686859273
1087,"[('low_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",355,69,0.19436619718309858,346,69,0.1994219653179191,355,74,0.2084507042253521,0.19686162624821682
1088,"[('low_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",405,188,0.4641975308641975,346,188,0.5433526011560693,405,200,0.49382716049382713,0.5006657789613848
1089,"[('medium_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",118,28,0.23728813559322035,346,28,0.08092485549132948,118,12,0.1016949152542373,0.12068965517241381
1090,"[('medium_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType')]",217,47,0.21658986175115208,346,47,0.13583815028901733,217,36,0.16589861751152074,0.1669626998223801
1091,"[('medium_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",244,51,0.20987654320987653,346,51,0.14739884393063585,244,44,0.18032786885245902,0.1731748726655348
1092,"[('medium_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType')]",176,52,0.29545454545454547,346,52,0.15028901734104047,176,35,0.19886363636363635,0.1992337164750958
1093,"[('medium_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType')]",286,81,0.28321678321678323,346,81,0.23410404624277456,286,72,0.2517482517482518,0.2563291139240506
1094,"[('medium_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",228,50,0.21929824561403508,346,50,0.14450867052023122,228,39,0.17105263157894737,0.17421602787456447
1095,"[('medium_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",206,87,0.4223300970873786,346,87,0.2514450867052023,206,62,0.30097087378640774,0.31521739130434784
1096,"[('medium_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",36,23,0.6388888888888888,346,23,0.06647398843930635,36,3,0.08333333333333333,0.12041884816753924
1097,"[('high_cholesterol', 'HasCholesterolLevel'), ('breakfast', 'isForMealType')]",165,60,0.36363636363636365,346,60,0.17341040462427745,165,39,0.23636363636363636,0.2348336594911937
1098,"[('high_cholesterol', 'HasCholesterolLevel'), ('lunch', 'isForMealType')]",192,31,0.16145833333333334,346,31,0.08959537572254335,192,20,0.10416666666666667,0.11524163568773234
1099,"[('high_cholesterol', 'HasCholesterolLevel'), ('dinner', 'isForMealType')]",453,82,0.18101545253863136,346,82,0.23699421965317918,453,102,0.2251655629139073,0.20525657071339173
1100,"[('high_cholesterol', 'HasCholesterolLevel'), ('snack', 'isForMealType')]",120,21,0.175,346,21,0.06069364161849711,120,9,0.075,0.09012875536480686
1101,"[('high_cholesterol', 'HasCholesterolLevel'), ('dessert', 'isForMealType')]",183,57,0.3114754098360656,346,57,0.16473988439306358,183,35,0.1912568306010929,0.21550094517958412
1102,"[('high_cholesterol', 'HasCholesterolLevel'), ('starter', 'isForMealType')]",192,16,0.08376963350785341,346,16,0.046242774566473986,192,7,0.036458333333333336,0.0595903165735568
1103,"[('high_cholesterol', 'HasCholesterolLevel'), ('brunch', 'isForMealType')]",213,66,0.30985915492957744,346,66,0.1907514450867052,213,51,0.23943661971830985,0.2361359570661896
1104,"[('high_cholesterol', 'HasCholesterolLevel'), ('drink', 'isForMealType')]",10,3,0.3,346,3,0.008670520231213872,10,0,0.0,0.01685393258426966
1105,"[('low_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",934,80,0.08565310492505353,346,80,0.23121387283236994,934,211,0.2259100642398287,0.125
1106,"[('low_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType')]",1494,295,0.19758874748827862,346,295,0.8526011560693642,1494,925,0.6191432396251674,0.320826536160957
1107,"[('low_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",20,7,0.35,346,7,0.02023121387283237,20,0,0.0,0.03825136612021858
1108,"[('low_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",693,74,0.10678210678210678,346,74,0.2138728323699422,693,132,0.19047619047619047,0.14244465832531278
1109,"[('medium_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",589,63,0.10696095076400679,346,63,0.18208092485549132,589,103,0.17487266553480477,0.13475935828877003
1110,"[('medium_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType')]",37,12,0.32432432432432434,346,12,0.03468208092485549,37,2,0.05405405405405406,0.06266318537859007
1111,"[('medium_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",77,56,0.7272727272727273,346,56,0.16184971098265896,77,20,0.2597402597402597,0.2647754137115839
1112,"[('medium_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",559,89,0.15949820788530467,346,89,0.25722543352601157,559,121,0.21645796064400716,0.19690265486725664
1113,"[('high_cholesterol', 'HasCholesterolLevel'), ('vegetarian', 'hasDietType')]",371,31,0.08355795148247978,346,31,0.08959537572254335,371,32,0.0862533692722372,0.08647140864714087
1114,"[('high_cholesterol', 'HasCholesterolLevel'), ('vegan', 'hasDietType')]",33,8,0.24242424242424243,346,8,0.023121387283236993,33,1,0.030303030303030304,0.04221635883905013
1115,"[('high_cholesterol', 'HasCholesterolLevel'), ('paleo', 'hasDietType')]",310,194,0.6258064516129033,346,194,0.5606936416184971,310,179,0.5774193548387097,0.5914634146341463
1116,"[('high_cholesterol', 'HasCholesterolLevel'), ('standard', 'hasDietType')]",610,59,0.09688013136288999,346,59,0.17052023121387283,610,94,0.1540983606557377,0.12356020942408377
1117,"[('low_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion')]",794,49,0.061712846347607056,346,49,0.1416184971098266,794,114,0.14357682619647355,0.08596491228070176
1118,"[('low_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion')]",453,122,0.2693156732891832,346,122,0.35260115606936415,453,157,0.3465783664459161,0.3053817271589487
1119,"[('low_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",934,152,0.16291532690246516,346,152,0.4393063583815029,934,360,0.3854389721627409,0.23768569194683345
1120,"[('low_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion')]",645,114,0.17674418604651163,346,114,0.32947976878612717,645,194,0.30077519379844964,0.23007063572149342
1121,"[('low_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",281,100,0.35587188612099646,346,100,0.28901734104046245,281,87,0.3096085409252669,0.3189792663476874
1122,"[('low_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",161,104,0.6459627329192547,346,104,0.30057803468208094,161,61,0.37888198757763975,0.4102564102564103
