Scenario,Criteria,Expected Matches For Recall,Predicted Matches (Recall),Recall,Expected Matches For Precision,Predicted Matches (Precision),Precision,Expected Matched For Accuracy,Predicted Matched (Accuracy),Accuracy,F1 Score
1127,"[('medium_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",419,91,0.2171837708830549,346,91,0.2630057803468208,419,108,0.2577565632458234,0.23790849673202616
1128,"[('medium_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion')]",322,63,0.1956521739130435,346,63,0.18208092485549132,322,57,0.17701863354037267,0.18862275449101795
1129,"[('medium_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",98,13,0.1326530612244898,346,13,0.03757225433526012,98,7,0.07142857142857142,0.05855855855855856
1130,"[('medium_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",64,36,0.5625,346,36,0.10404624277456648,64,12,0.1875,0.17560975609756097
1131,"[('medium_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion')]",121,48,0.39669421487603307,346,48,0.13872832369942195,121,23,0.19008264462809918,0.20556745182012848
1132,"[('medium_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion')]",64,29,0.453125,346,29,0.0838150289017341,64,7,0.109375,0.14146341463414633
1133,"[('high_cholesterol', 'HasCholesterolLevel'), ('global', 'isFromRegion')]",206,9,0.043689320388349516,346,9,0.02601156069364162,206,5,0.024271844660194174,0.03260869565217392
1134,"[('high_cholesterol', 'HasCholesterolLevel'), ('asia', 'isFromRegion')]",183,64,0.34972677595628415,346,64,0.18497109826589594,183,39,0.21311475409836064,0.24196597353497162
1135,"[('high_cholesterol', 'HasCholesterolLevel'), ('north_america', 'isFromRegion')]",367,102,0.2779291553133515,346,102,0.2947976878612717,367,110,0.2997275204359673,0.2861150070126227
1136,"[('high_cholesterol', 'HasCholesterolLevel'), ('europe', 'isFromRegion')]",306,84,0.27450980392156865,346,84,0.24277456647398843,306,76,0.24836601307189543,0.2576687116564417
1137,"[('high_cholesterol', 'HasCholesterolLevel'), ('middle_east', 'isFromRegion')]",108,18,0.16666666666666666,346,18,0.05202312138728324,108,7,0.06481481481481481,0.07929515418502202
1138,"[('high_cholesterol', 'HasCholesterolLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",116,64,0.5517241379310345,346,64,0.18497109826589594,116,27,0.23275862068965517,0.27705627705627706
1139,"[('high_cholesterol', 'HasCholesterolLevel'), ('oceania', 'isFromRegion')]",132,56,0.42424242424242425,346,56,0.16184971098265896,132,35,0.26515151515151514,0.23430962343096234
1140,"[('high_cholesterol', 'HasCholesterolLevel'), ('africa', 'isFromRegion')]",110,62,0.5636363636363636,346,62,0.1791907514450867,110,34,0.3090909090909091,0.27192982456140347
1141,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_60_mins', 'needTimeToCook')]",774,19,0.02454780361757106,346,19,0.05491329479768786,774,57,0.07364341085271318,0.03392857142857143
1142,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook')]",675,40,0.05925925925925926,346,40,0.11560693641618497,675,71,0.10518518518518519,0.07835455435847209
1143,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_30_mins', 'needTimeToCook')]",803,25,0.031133250311332503,346,25,0.07225433526011561,803,73,0.09090909090909091,0.043516100957354226
1144,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_6_hours', 'needTimeToCook')]",317,44,0.138801261829653,346,44,0.12716763005780346,317,40,0.12618296529968454,0.13273001508295626
1145,"[('low_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook')]",760,83,0.10921052631578948,346,83,0.2398843930635838,760,157,0.20657894736842106,0.15009041591320071
1146,"[('low_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",386,46,0.11917098445595854,346,46,0.1329479768786127,386,55,0.14248704663212436,0.12568306010928962
1147,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_60_mins', 'needTimeToCook')]",378,14,0.037037037037037035,346,14,0.04046242774566474,378,15,0.03968253968253968,0.03867403314917126
1148,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook')]",181,16,0.08839779005524862,346,16,0.046242774566473986,181,6,0.03314917127071823,0.06072106261859583
1149,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_30_mins', 'needTimeToCook')]",310,19,0.06129032258064516,346,19,0.05491329479768786,310,17,0.054838709677419356,0.057926829268292686
1150,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_6_hours', 'needTimeToCook')]",164,19,0.11585365853658537,346,19,0.05491329479768786,164,7,0.042682926829268296,0.07450980392156864
1151,"[('medium_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook')]",352,31,0.08806818181818182,346,31,0.08959537572254335,352,31,0.08806818181818182,0.08882521489971348
1152,"[('medium_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",126,21,0.16666666666666666,346,21,0.06069364161849711,126,7,0.05555555555555555,0.08898305084745761
1153,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_60_mins', 'needTimeToCook')]",349,12,0.034383954154727794,346,12,0.03468208092485549,349,12,0.034383954154727794,0.034532374100719423
1154,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_15_mins', 'needTimeToCook')]",196,25,0.12755102040816327,346,25,0.07225433526011561,196,19,0.09693877551020408,0.09225092250922509
1155,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_30_mins', 'needTimeToCook')]",310,24,0.07741935483870968,346,24,0.06936416184971098,310,24,0.07741935483870968,0.07317073170731707
1156,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_6_hours', 'needTimeToCook')]",170,20,0.11764705882352941,346,20,0.057803468208092484,170,14,0.08235294117647059,0.07751937984496124
1157,"[('high_cholesterol', 'HasCholesterolLevel'), ('less_than_4_hours', 'needTimeToCook')]",327,20,0.06116207951070336,346,20,0.057803468208092484,327,17,0.05198776758409786,0.05943536404160476
1158,"[('high_cholesterol', 'HasCholesterolLevel'), ('more_than_6_hours', 'needTimeToCook')]",176,20,0.11363636363636363,346,20,0.057803468208092484,176,13,0.07386363636363637,0.07662835249042146
1159,"[('low_cholesterol', 'HasCholesterolLevel'), ('salt_product', 'contains')]",1343,78,0.05812220566318927,346,78,0.2254335260115607,1343,285,0.2122114668652271,0.09241706161137442
1160,"[('low_cholesterol', 'HasCholesterolLevel'), ('garlic_clove', 'contains')]",826,95,0.11501210653753027,346,95,0.2745664739884393,826,201,0.24334140435835352,0.1621160409556314
1162,"[('low_cholesterol', 'HasCholesterolLevel'), ('sugar', 'contains')]",1404,58,0.041339985744832504,346,58,0.1676300578034682,1404,247,0.17592592592592593,0.06632361349342482
1163,"[('low_cholesterol', 'HasCholesterolLevel'), ('flour', 'contains')]",801,97,0.12125,346,97,0.28034682080924855,801,198,0.24719101123595505,0.1692844677137871
1164,"[('low_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",180,4,0.0223463687150838,346,4,0.011560693641618497,180,2,0.011111111111111112,0.01523809523809524
1165,"[('low_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",818,99,0.12102689486552567,346,99,0.2861271676300578,818,180,0.2200488997555012,0.17010309278350513
1166,"[('low_cholesterol', 'HasCholesterolLevel'), ('butter', 'contains')]",489,59,0.12065439672801637,346,59,0.17052023121387283,489,81,0.1656441717791411,0.14131736526946106
1167,"[('low_cholesterol', 'HasCholesterolLevel'), ('onion', 'contains')]",812,100,0.12315270935960591,346,100,0.28901734104046245,812,193,0.2376847290640394,0.17271157167530224
1169,"[('low_cholesterol', 'HasCholesterolLevel'), ('lemon_juice', 'contains')]",334,52,0.15568862275449102,346,52,0.15028901734104047,334,50,0.1497005988023952,0.15294117647058822
1170,"[('low_cholesterol', 'HasCholesterolLevel'), ('milk', 'contains')]",475,38,0.08,346,38,0.10982658959537572,475,55,0.11578947368421053,0.0925700365408039
1171,"[('low_cholesterol', 'HasCholesterolLevel'), ('brown_sugar', 'contains')]",337,15,0.04451038575667656,346,15,0.04335260115606936,337,14,0.04154302670623145,0.043923865300146414
1172,"[('low_cholesterol', 'HasCholesterolLevel'), ('tomato', 'contains')]",508,57,0.11220472440944881,346,57,0.16473988439306358,508,83,0.16338582677165353,0.13348946135831383
1173,"[('low_cholesterol', 'HasCholesterolLevel'), ('pepper', 'contains')]",924,61,0.06601731601731602,346,61,0.17630057803468208,924,166,0.17965367965367965,0.09606299212598424
1174,"[('low_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",216,29,0.13488372093023257,346,29,0.0838150289017341,216,20,0.09259259259259259,0.1033868092691622
1175,"[('low_cholesterol', 'HasCholesterolLevel'), ('cinnamon', 'contains')]",547,107,0.1956124314442413,346,107,0.3092485549132948,547,143,0.26142595978062155,0.23964165733482642
1176,"[('low_cholesterol', 'HasCholesterolLevel'), ('red_onion', 'contains')]",216,26,0.12037037037037036,346,26,0.07514450867052024,216,15,0.06944444444444445,0.09252669039145908
1177,"[('low_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",303,62,0.20462046204620463,346,62,0.1791907514450867,303,60,0.19801980198019803,0.19106317411402157
1178,"[('low_cholesterol', 'HasCholesterolLevel'), ('cumin_seed', 'contains')]",238,36,0.15126050420168066,346,36,0.10404624277456648,238,28,0.11764705882352941,0.1232876712328767
1179,"[('medium_cholesterol', 'HasCholesterolLevel'), ('salt_product', 'contains')]",594,41,0.06902356902356903,346,41,0.11849710982658959,594,80,0.13468013468013468,0.08723404255319149
1180,"[('medium_cholesterol', 'HasCholesterolLevel'), ('garlic_clove', 'contains')]",338,57,0.16863905325443787,346,57,0.16473988439306358,338,55,0.16272189349112426,0.16666666666666666
1182,"[('medium_cholesterol', 'HasCholesterolLevel'), ('sugar', 'contains')]",589,22,0.03735144312393888,346,22,0.06358381502890173,589,43,0.0730050933786078,0.04705882352941177
1183,"[('medium_cholesterol', 'HasCholesterolLevel'), ('flour', 'contains')]",476,52,0.1092436974789916,346,52,0.15028901734104047,476,67,0.1407563025210084,0.12652068126520682
1184,"[('medium_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",488,18,0.036885245901639344,346,18,0.05202312138728324,488,28,0.05737704918032787,0.043165467625899276
1185,"[('medium_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",235,31,0.13191489361702127,346,31,0.08959537572254335,235,23,0.09787234042553192,0.10671256454388983
1186,"[('medium_cholesterol', 'HasCholesterolLevel'), ('butter', 'contains')]",580,67,0.11551724137931034,346,67,0.1936416184971098,580,110,0.1896551724137931,0.1447084233261339
1187,"[('medium_cholesterol', 'HasCholesterolLevel'), ('onion', 'contains')]",433,59,0.13625866050808313,346,59,0.17052023121387283,433,76,0.17551963048498845,0.1514762516046213
1189,"[('medium_cholesterol', 'HasCholesterolLevel'), ('lemon_juice', 'contains')]",116,15,0.12931034482758622,346,15,0.04335260115606936,116,2,0.017241379310344827,0.06493506493506494
1190,"[('medium_cholesterol', 'HasCholesterolLevel'), ('milk', 'contains')]",352,27,0.07670454545454546,346,27,0.07803468208092486,352,27,0.07670454545454546,0.07736389684813753
1191,"[('medium_cholesterol', 'HasCholesterolLevel'), ('brown_sugar', 'contains')]",156,13,0.08333333333333333,346,13,0.03757225433526012,156,4,0.02564102564102564,0.05179282868525897
1192,"[('medium_cholesterol', 'HasCholesterolLevel'), ('tomato', 'contains')]",207,29,0.14009661835748793,346,29,0.0838150289017341,207,16,0.07729468599033816,0.10488245931283907
1193,"[('medium_cholesterol', 'HasCholesterolLevel'), ('pepper', 'contains')]",464,54,0.11637931034482758,346,54,0.15606936416184972,464,70,0.15086206896551724,0.13333333333333333
1194,"[('medium_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",181,22,0.12154696132596685,346,22,0.06358381502890173,181,11,0.06077348066298342,0.08349146110056926
1195,"[('medium_cholesterol', 'HasCholesterolLevel'), ('cinnamon', 'contains')]",187,42,0.22459893048128343,346,42,0.12138728323699421,187,24,0.12834224598930483,0.1575984990619137
1196,"[('medium_cholesterol', 'HasCholesterolLevel'), ('red_onion', 'contains')]",106,11,0.10377358490566038,346,11,0.031791907514450865,106,3,0.02830188679245283,0.048672566371681415
1197,"[('medium_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",84,6,0.07228915662650602,346,6,0.017341040462427744,84,1,0.011904761904761904,0.02797202797202797
1198,"[('medium_cholesterol', 'HasCholesterolLevel'), ('cumin_seed', 'contains')]",73,14,0.1917808219178082,346,14,0.04046242774566474,73,4,0.0547945205479452,0.06682577565632458
1199,"[('high_cholesterol', 'HasCholesterolLevel'), ('salt_product', 'contains')]",617,57,0.09238249594813615,346,57,0.16473988439306358,617,88,0.1426256077795786,0.11838006230529596
1200,"[('high_cholesterol', 'HasCholesterolLevel'), ('garlic_clove', 'contains')]",507,70,0.13806706114398423,346,70,0.2023121387283237,507,94,0.1854043392504931,0.16412661195779604
1202,"[('high_cholesterol', 'HasCholesterolLevel'), ('sugar', 'contains')]",405,15,0.037037037037037035,346,15,0.04335260115606936,405,17,0.04197530864197531,0.03994673768308921
1203,"[('high_cholesterol', 'HasCholesterolLevel'), ('flour', 'contains')]",321,24,0.075,346,24,0.06936416184971098,321,22,0.06853582554517133,0.07207207207207207
1204,"[('high_cholesterol', 'HasCholesterolLevel'), ('chicken_egg', 'contains')]",640,142,0.221875,346,142,0.41040462427745666,640,209,0.3265625,0.2880324543610548
1205,"[('high_cholesterol', 'HasCholesterolLevel'), ('olive_oil', 'contains')]",399,50,0.12531328320802004,346,50,0.14450867052023122,399,60,0.15037593984962405,0.1342281879194631
1206,"[('high_cholesterol', 'HasCholesterolLevel'), ('butter', 'contains')]",410,35,0.08536585365853659,346,35,0.10115606936416185,410,46,0.11219512195121951,0.0925925925925926
1207,"[('high_cholesterol', 'HasCholesterolLevel'), ('onion', 'contains')]",524,69,0.1316793893129771,346,69,0.1994219653179191,524,99,0.18893129770992367,0.15862068965517243
1209,"[('high_cholesterol', 'HasCholesterolLevel'), ('lemon_juice', 'contains')]",154,25,0.16233766233766234,346,25,0.07225433526011561,154,12,0.07792207792207792,0.1
1210,"[('high_cholesterol', 'HasCholesterolLevel'), ('milk', 'contains')]",237,24,0.10126582278481013,346,24,0.06936416184971098,237,19,0.08016877637130802,0.08233276157804459
1211,"[('high_cholesterol', 'HasCholesterolLevel'), ('brown_sugar', 'contains')]",112,2,0.017857142857142856,346,2,0.005780346820809248,112,1,0.008928571428571428,0.008733624454148471
1212,"[('high_cholesterol', 'HasCholesterolLevel'), ('tomato', 'contains')]",278,36,0.12949640287769784,346,36,0.10404624277456648,278,29,0.10431654676258993,0.11538461538461538
1213,"[('high_cholesterol', 'HasCholesterolLevel'), ('pepper', 'contains')]",658,74,0.1126331811263318,346,74,0.2138728323699422,658,118,0.17933130699088146,0.14755732801595214
1214,"[('high_cholesterol', 'HasCholesterolLevel'), ('baking_powder', 'contains')]",79,8,0.10126582278481013,346,8,0.023121387283236993,79,5,0.06329113924050633,0.03764705882352941
1215,"[('high_cholesterol', 'HasCholesterolLevel'), ('cinnamon', 'contains')]",138,10,0.07246376811594203,346,10,0.028901734104046242,138,3,0.021739130434782608,0.04132231404958677
1216,"[('high_cholesterol', 'HasCholesterolLevel'), ('red_onion', 'contains')]",126,14,0.1111111111111111,346,14,0.04046242774566474,126,4,0.031746031746031744,0.05932203389830508
1217,"[('high_cholesterol', 'HasCholesterolLevel'), ('honey', 'contains')]",68,8,0.11764705882352941,346,8,0.023121387283236993,68,1,0.014705882352941176,0.03864734299516908
1218,"[('high_cholesterol', 'HasCholesterolLevel'), ('cumin_seed', 'contains')]",126,21,0.16666666666666666,346,21,0.06069364161849711,126,10,0.07936507936507936,0.08898305084745761
1219,"[('low_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",334,146,0.437125748502994,346,146,0.42196531791907516,334,141,0.4221556886227545,0.4294117647058823
1220,"[('low_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType')]",533,56,0.1050656660412758,346,56,0.16184971098265896,533,85,0.15947467166979362,0.12741751990898748
1221,"[('low_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",334,72,0.21621621621621623,346,72,0.20809248554913296,334,70,0.20958083832335328,0.21207658321060385
1222,"[('low_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType')]",537,124,0.2309124767225326,346,124,0.3583815028901734,537,164,0.3054003724394786,0.2808607021517554
1223,"[('low_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",553,222,0.4014466546112116,346,222,0.6416184971098265,553,322,0.5822784810126582,0.49388209121245835
1224,"[('low_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",826,61,0.07384987893462469,346,61,0.17630057803468208,826,125,0.1513317191283293,0.10409556313993172
1225,"[('low_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType')]",444,23,0.0518018018018018,346,23,0.06647398843930635,444,26,0.05855855855855856,0.05822784810126582
1226,"[('low_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",367,216,0.5885558583106267,346,216,0.6242774566473989,367,218,0.5940054495912807,0.605890603085554
1227,"[('medium_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",193,69,0.35751295336787564,346,69,0.1994219653179191,193,47,0.24352331606217617,0.2560296846011132
1228,"[('medium_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType')]",425,40,0.09411764705882353,346,40,0.11560693641618497,425,50,0.11764705882352941,0.10376134889753567
1229,"[('medium_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",479,82,0.17118997912317327,346,82,0.23699421965317918,479,98,0.2045929018789144,0.19878787878787876
1230,"[('medium_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType')]",247,51,0.20647773279352227,346,51,0.14739884393063585,247,44,0.17813765182186234,0.17200674536256325
1231,"[('medium_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",382,136,0.35602094240837695,346,136,0.3930635838150289,382,146,0.38219895287958117,0.37362637362637363
1232,"[('medium_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",262,12,0.04580152671755725,346,12,0.03468208092485549,262,8,0.030534351145038167,0.039473684210526314
1233,"[('medium_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType')]",289,18,0.06228373702422145,346,18,0.05202312138728324,289,14,0.04844290657439446,0.05669291338582677
1234,"[('medium_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",72,30,0.4166666666666667,346,30,0.08670520231213873,72,9,0.125,0.14354066985645936
1235,"[('high_calorie', 'HasCalorieLevel'), ('breakfast', 'isForMealType')]",25,9,0.36,346,9,0.02601156069364162,25,0,0.0,0.04851752021563342
1236,"[('high_calorie', 'HasCalorieLevel'), ('lunch', 'isForMealType')]",56,4,0.07142857142857142,346,4,0.011560693641618497,56,2,0.03571428571428571,0.01990049751243781
1237,"[('high_calorie', 'HasCalorieLevel'), ('dinner', 'isForMealType')]",145,34,0.23448275862068965,346,34,0.09826589595375723,145,14,0.09655172413793103,0.1384928716904277
1238,"[('high_calorie', 'HasCalorieLevel'), ('snack', 'isForMealType')]",55,5,0.09090909090909091,346,5,0.014450867052023121,55,3,0.05454545454545454,0.02493765586034913
1239,"[('high_calorie', 'HasCalorieLevel'), ('dessert', 'isForMealType')]",84,23,0.27380952380952384,346,23,0.06647398843930635,84,1,0.011904761904761904,0.10697674418604651
1240,"[('high_calorie', 'HasCalorieLevel'), ('starter', 'isForMealType')]",59,3,0.05172413793103448,346,3,0.008670520231213872,59,0,0.0,0.014851485148514849
1241,"[('high_calorie', 'HasCalorieLevel'), ('brunch', 'isForMealType')]",41,0,0.0,346,0,0.0,41,0,0.0,0.0
1242,"[('high_calorie', 'HasCalorieLevel'), ('drink', 'isForMealType')]",12,6,0.5,346,6,0.017341040462427744,12,1,0.08333333333333333,0.03351955307262569
1243,"[('low_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",1165,222,0.1905579399141631,346,222,0.6416184971098265,1165,575,0.49356223175965663,0.29384513567174053
1244,"[('low_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType')]",1170,284,0.24294268605645852,346,284,0.8208092485549133,1170,808,0.6905982905982906,0.374917491749175
1245,"[('low_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",119,6,0.05042016806722689,346,6,0.017341040462427744,119,5,0.04201680672268908,0.025806451612903222
1246,"[('low_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",919,96,0.10457516339869281,346,96,0.2774566473988439,919,186,0.20239390642002175,0.15189873417721517
1247,"[('medium_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",622,66,0.10610932475884244,346,66,0.1907514450867052,622,122,0.19614147909967847,0.13636363636363635
1248,"[('medium_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType')]",335,57,0.1701492537313433,346,57,0.16473988439306358,335,57,0.1701492537313433,0.16740088105726872
1249,"[('medium_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",210,4,0.01904761904761905,346,4,0.011560693641618497,210,2,0.009523809523809525,0.014388489208633093
1250,"[('medium_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",770,60,0.07792207792207792,346,60,0.17341040462427745,770,114,0.14805194805194805,0.10752688172043011
1251,"[('high_calorie', 'HasCalorieLevel'), ('vegetarian', 'hasDietType')]",107,14,0.1308411214953271,346,14,0.04046242774566474,107,4,0.037383177570093455,0.0618101545253863
1252,"[('high_calorie', 'HasCalorieLevel'), ('vegan', 'hasDietType')]",59,15,0.2542372881355932,346,15,0.04335260115606936,59,0,0.0,0.07407407407407407
1253,"[('high_calorie', 'HasCalorieLevel'), ('paleo', 'hasDietType')]",78,5,0.0641025641025641,346,5,0.014450867052023121,78,0,0.0,0.02358490566037736
1254,"[('high_calorie', 'HasCalorieLevel'), ('standard', 'hasDietType')]",173,4,0.023255813953488372,346,4,0.011560693641618497,173,1,0.005780346820809248,0.015444015444015441
1255,"[('low_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion')]",863,43,0.04988399071925754,346,43,0.12427745664739884,863,104,0.1205098493626883,0.07119205298013245
1256,"[('low_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion')]",470,170,0.3617021276595745,346,170,0.4913294797687861,470,209,0.44468085106382976,0.4166666666666667
1257,"[('low_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion')]",1028,207,0.20155793573515093,346,207,0.5982658959537572,1028,457,0.44455252918287935,0.30152949745083757
1258,"[('low_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion')]",725,176,0.24275862068965517,346,176,0.5086705202312138,725,303,0.41793103448275865,0.32866479925303455
1259,"[('low_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",263,36,0.13688212927756654,346,36,0.10404624277456648,263,29,0.11026615969581749,0.11822660098522168
1260,"[('low_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",146,99,0.678082191780822,346,99,0.2861271676300578,146,60,0.410958904109589,0.40243902439024387
1261,"[('low_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion')]",237,137,0.5780590717299579,346,137,0.3959537572254335,237,112,0.47257383966244726,0.46998284734133794
1262,"[('low_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion')]",196,135,0.6887755102040817,346,135,0.3901734104046243,196,101,0.5153061224489796,0.4981549815498155
1263,"[('medium_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion')]",348,11,0.031609195402298854,346,11,0.031791907514450865,348,11,0.031609195402298854,0.03170028818443804
1264,"[('medium_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion')]",262,84,0.32061068702290074,346,84,0.24277456647398843,262,69,0.2633587786259542,0.2763157894736842
1265,"[('medium_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion')]",584,89,0.1523972602739726,346,89,0.25722543352601157,584,148,0.2534246575342466,0.1913978494623656
1266,"[('medium_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion')]",456,98,0.2149122807017544,346,98,0.2832369942196532,456,134,0.29385964912280704,0.24438902743142146
1267,"[('medium_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",182,26,0.14285714285714285,346,26,0.07514450867052024,182,17,0.09340659340659341,0.09848484848484848
1268,"[('medium_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",157,91,0.5796178343949044,346,91,0.2630057803468208,157,59,0.37579617834394907,0.36182902584493043
1269,"[('medium_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion')]",188,109,0.5797872340425532,346,109,0.315028901734104,188,71,0.3776595744680851,0.40823970037453183
1270,"[('medium_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion')]",172,103,0.5988372093023255,346,103,0.2976878612716763,172,59,0.3430232558139535,0.3976833976833977
1271,"[('high_calorie', 'HasCalorieLevel'), ('global', 'isFromRegion')]",49,1,0.02040816326530612,346,1,0.002890173410404624,49,0,0.0,0.005063291139240506
1272,"[('high_calorie', 'HasCalorieLevel'), ('asia', 'isFromRegion')]",67,31,0.4626865671641791,346,31,0.08959537572254335,67,6,0.08955223880597014,0.15012106537530265
1273,"[('high_calorie', 'HasCalorieLevel'), ('north_america', 'isFromRegion')]",108,17,0.1574074074074074,346,17,0.049132947976878616,108,5,0.046296296296296294,0.07488986784140969
1274,"[('high_calorie', 'HasCalorieLevel'), ('europe', 'isFromRegion')]",92,24,0.2608695652173913,346,24,0.06936416184971098,92,5,0.05434782608695652,0.10958904109589038
1275,"[('high_calorie', 'HasCalorieLevel'), ('middle_east', 'isFromRegion')]",42,6,0.14285714285714285,346,6,0.017341040462427744,42,2,0.047619047619047616,0.03092783505154639
1276,"[('high_calorie', 'HasCalorieLevel'), ('latin_america_and_caribbean', 'isFromRegion')]",38,22,0.5789473684210527,346,22,0.06358381502890173,38,1,0.02631578947368421,0.11458333333333333
1277,"[('high_calorie', 'HasCalorieLevel'), ('oceania', 'isFromRegion')]",51,26,0.5098039215686274,346,26,0.07514450867052024,51,5,0.09803921568627451,0.1309823677581864
1278,"[('high_calorie', 'HasCalorieLevel'), ('africa', 'isFromRegion')]",30,14,0.4666666666666667,346,14,0.04046242774566474,30,2,0.06666666666666667,0.07446808510638298
1279,"[('low_calorie', 'HasCalorieLevel'), ('less_than_60_mins', 'needTimeToCook')]",809,30,0.037082818294190356,346,30,0.08670520231213873,809,86,0.10630407911001236,0.051948051948051945
1280,"[('low_calorie', 'HasCalorieLevel'), ('less_than_15_mins', 'needTimeToCook')]",738,105,0.14227642276422764,346,105,0.30346820809248554,738,180,0.24390243902439024,0.1937269372693727
1281,"[('low_calorie', 'HasCalorieLevel'), ('less_than_30_mins', 'needTimeToCook')]",902,57,0.06319290465631928,346,57,0.16473988439306358,902,158,0.17516629711751663,0.09134615384615385
1282,"[('low_calorie', 'HasCalorieLevel'), ('less_than_6_hours', 'needTimeToCook')]",378,66,0.1746031746031746,346,66,0.1907514450867052,378,72,0.19047619047619047,0.18232044198895025
1283,"[('low_calorie', 'HasCalorieLevel'), ('less_than_4_hours', 'needTimeToCook')]",737,80,0.10854816824966079,346,80,0.23121387283236994,737,168,0.22795115332428764,0.14773776546629733
1284,"[('low_calorie', 'HasCalorieLevel'), ('more_than_6_hours', 'needTimeToCook')]",364,52,0.14285714285714285,346,52,0.15028901734104047,364,54,0.14835164835164835,0.14647887323943665
